,episode_length,velocity_step_mean,success,episode_reward,episode_cost,crash,crash_vehicle,out_of_road,route_completion,episode,ckpt_index,env_id,num_ep_in_one_env,method
0,369,7.222616944739072,True,275.40017613595427,0,False,False,False,0.9837479297894401,1,10000,1036,1,ppl_rss_mpc
