,episode_length,velocity_step_mean,success,episode_reward,episode_cost,crash,crash_vehicle,out_of_road,route_completion,episode,ckpt_index,env_id,num_ep_in_one_env,method
0,399,9.185337144906493,True,378.7814751943274,0,False,False,False,0.986744923855132,1,6000,1035,1,ppl_rss_mpc
