,episode_length,velocity_step_mean,success,episode_reward,episode_cost,crash,crash_vehicle,out_of_road,route_completion,episode,ckpt_index,env_id,num_ep_in_one_env,method
0,383,6.649040641864866,False,265.06254984200837,1.0,False,False,True,0.7489176068065009,1,6000,1009,1,ppl_rss_mpc
