ckpt_index,env_id,episode,step,global_step,raw_action_steer,raw_action_throttle,safe_action_steer,safe_action_throttle,action_delta_steer,action_delta_throttle,filter_enabled,filter_intervened,recovery_mode,selected_candidate_type,selected_lateral_target,selected_speed_target,num_candidates,num_hard_safe_candidates,fallback_reason,cost,step_cost,episode_cost_so_far,crash,crash_vehicle,crash_object,crash_sidewalk,crash_building,crash_human,out_of_road,out_of_route,on_lane,route_completion,velocity,reward,done,done_reason,front_blocking_object_type,front_blocking_object_distance,nearest_object_type,nearest_object_distance,nearest_traffic_object_distance,front_traffic_object_distance,min_vehicle_margin,min_static_margin,min_boundary_margin,rss_longitudinal_margin,rss_lateral_margin,rss_risk_score,contact_results,actual_action_modified,hard_risk,hard_risk_reason,hard_recovery_moving_bypass,hard_recovery_entered_safety_hold,hard_bypass_side,hard_bypass_remaining,low_risk_gate_passed,low_risk_gate_rejected_reason,safety_hold_active,safety_hold_remaining,recent_contact_steps,nearest_static_object_type,nearest_static_object_distance,nearest_static_forward_distance,nearest_static_lateral_gap,front_static_blocking_distance,static_distance_immediate_risk,deadlock_escape_candidate,ttc_vehicle_min,ttc_static_min,boundary_closing_rate,pre_contact_intervention,post_contact_intervention,first_risk_detected_step,risk_to_intervention_delay,intervention_to_first_cost_delay,raw_predicted_collision,raw_predicted_out_of_road,raw_predicted_cost_risk,raw_min_vehicle_margin,raw_min_static_margin,raw_min_boundary_margin,raw_deadlock_risk,raw_failure_reason,allow_intervention,intervention_reason,intervention_rejected_reason,candidate_predicted_collision,candidate_predicted_out_of_road,candidate_predicted_cost_risk,candidate_min_vehicle_margin,candidate_min_static_margin,candidate_min_boundary_margin,vehicle_margin_worse,intervention_score_gain,exception_type,exception_message,exception_traceback
6000,1029,1,11,11,-0.49670499563217163,0.9812932014465332,-0.3499999940395355,0.30000001192092896,0.1467050015926361,-0.6812931895256042,True,True,pre_contact_emergency,pre_contact_boundary_recovery,0,0,0,0,boundary_margin_low,0,0,0,False,False,False,False,False,False,False,False,True,0.020841380662725454,0.9740178506356602,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,set(),True,True,boundary_margin,False,False,,0,False,,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,True,False,1,0,,False,False,4.262675148010254,inf,inf,0.289554141998291,0.0,,True,boundary_margin_low,,False,False,0.0,inf,inf,inf,False,0.0,,,
6000,1029,1,12,12,-0.4833768606185913,0.9816529750823975,-0.3499999940395355,0.30000001192092896,0.1333768665790558,-0.6816529631614685,True,True,pre_contact_emergency,pre_contact_boundary_recovery,0,0,0,0,boundary_margin_low,0,0,0,False,False,False,False,False,False,False,False,True,0.0212102699411956,1.0623085742048386,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,set(),True,True,boundary_margin,False,False,,0,False,,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,True,False,1,0,,False,False,4.16439614868164,inf,inf,0.30593397521972654,0.0,,True,boundary_margin_low,,False,False,0.0,inf,inf,inf,False,0.0,,,
6000,1029,1,13,13,-0.46845096349716187,0.9820536375045776,-0.3499999940395355,0.30000001192092896,0.11845096945762634,-0.6820536255836487,True,True,pre_contact_emergency,pre_contact_boundary_recovery,0,0,0,0,boundary_margin_low,0,0,0,False,False,False,False,False,False,False,False,True,0.02161123961165048,1.1505595556640869,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,set(),True,True,boundary_margin,False,False,,0,False,,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,True,False,1,0,,False,False,4.051425796508789,inf,inf,0.32476236724853513,0.0,,True,boundary_margin_low,,False,False,0.0,inf,inf,inf,False,0.0,,,
6000,1029,1,14,14,-0.4519181251525879,0.9824836254119873,-0.3499999940395355,0.30000001192092896,0.10191813111305237,-0.6824836134910583,True,True,pre_contact_emergency,pre_contact_boundary_recovery,0,0,0,0,boundary_margin_low,0,0,0,False,False,False,False,False,False,False,False,True,0.022044027712225037,1.238764218373483,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,set(),True,True,boundary_margin,False,False,,0,False,,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,True,False,1,0,,False,False,3.922333580017089,inf,inf,0.34627773666381834,0.0,,True,boundary_margin_low,,False,False,0.0,inf,inf,inf,False,0.0,,,
6000,1029,1,15,15,-0.43606168031692505,0.9826908111572266,-0.43606168031692505,0.9826908111572266,0.0,0.0,True,False,inactive_raw_action,raw_action,0,0,10,6,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.022524024954149655,1.5202965891206341,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,0.3707432975769043,inf,inf,0.0,set(),False,False,,False,False,,0,False,boundary_margin_uncertain_or_low,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,1,0,,False,False,3.7755402145385735,inf,inf,0.3707432975769043,0.0,,False,raw_action_safe_or_candidate_not_better,boundary_margin_insufficient,False,False,1.197768828851206,inf,inf,0.3904192235028303,False,-35.29015717804089,,,
6000,1029,1,16,16,-0.40965813398361206,0.9917397499084473,-0.40965813398361206,0.9917397499084473,0.0,0.0,True,False,inactive_raw_action,raw_action,0,0,10,6,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.023101544275216906,1.811512887298655,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,0.4008736839294432,inf,inf,0.0,set(),False,False,,False,False,,0,False,boundary_margin_uncertain_or_low,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,1,0,,False,False,3.59475789642334,inf,inf,0.4008736839294432,0.0,,False,raw_action_safe_or_candidate_not_better,boundary_margin_insufficient,False,False,1.1046706148783372,inf,inf,0.42054960985536927,False,-33.44179438712991,,,
6000,1029,1,17,17,-0.37429022789001465,0.9924911260604858,-0.37429022789001465,0.9924911260604858,0.0,0.0,True,False,inactive_raw_action,raw_action,0,0,10,7,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.023783541214602404,2.106369612520728,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,0.44203379058837877,inf,inf,0.0,set(),False,False,,False,False,,0,False,boundary_margin_uncertain_or_low,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,1,0,,False,False,3.3477972564697267,inf,inf,0.44203379058837877,0.0,,False,raw_action_safe_or_candidate_not_better,boundary_margin_insufficient,False,False,0.9811902949015305,inf,inf,0.4617097165143048,False,-31.09599215637122,,,
6000,1029,1,18,18,-0.3410030007362366,0.992661714553833,-0.3410030007362366,0.992661714553833,0.0,0.0,True,False,inactive_raw_action,raw_action,0,0,10,7,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.024571730267547092,2.402634573846973,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,0.493033908843994,inf,inf,0.0,set(),False,False,,False,False,,0,False,boundary_margin_uncertain_or_low,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,1,0,,False,False,3.0417965469360353,inf,inf,0.493033908843994,0.0,,False,raw_action_safe_or_candidate_not_better,boundary_margin_insufficient,False,False,0.8281899401346846,inf,inf,0.51270983476992,False,-28.559371325102838,,,
6000,1029,1,19,19,-0.3100975751876831,0.9923610687255859,-0.3100975751876831,0.9923610687255859,0.0,0.0,True,False,inactive_raw_action,raw_action,0,0,10,6,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.025465835019117495,2.699575236457957,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,0.5533657302856444,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,False,,0,False,boundary_margin_uncertain_or_low,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,1,0,,False,False,2.6798056182861334,inf,inf,0.5533657302856444,0.0,,False,raw_action_safe_or_candidate_not_better,boundary_margin_insufficient,False,False,0.6738773409525556,inf,inf,0.5730416562115704,False,-25.949593267667375,,,
6000,1029,1,20,20,-0.2776165008544922,0.9919489622116089,-0.2776165008544922,0.9919489622116089,0.0,0.0,True,False,inactive_raw_action,raw_action,0,0,10,7,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.02646500815817768,2.9973152099252114,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,0.6236911048889159,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,False,,0,False,boundary_margin_uncertain_or_low,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,1,0,,False,False,2.257853370666505,inf,inf,0.6236911048889159,0.0,,False,raw_action_safe_or_candidate_not_better,candidate_not_better,False,False,0.4980639044443768,inf,inf,0.6433670308148419,False,-23.295278874720463,,,
