,episode_length,velocity_step_mean,success,episode_reward,episode_cost,crash,crash_vehicle,out_of_road,route_completion,episode,ckpt_index,env_id,num_ep_in_one_env,method
43,395,10.676956381278265,False,433.36817279690473,2.0,False,False,True,0.9220482315995442,44,8000,1043,1,ppl_rss_cbf
44,322,8.657076746496777,True,290.572933189548,0.0,False,False,False,0.9843976826685262,45,8000,1044,1,ppl_rss_cbf
45,1500,1.6570502090760622,False,257.48770858449046,0.0,False,False,False,0.6015163701787192,46,8000,1045,1,ppl_rss_cbf
46,1500,1.9302092985248689,False,300.42817877168125,1.0,False,False,False,0.5503858809258798,47,8000,1046,1,ppl_rss_cbf
47,289,7.6206623037176975,True,227.86205082915268,0.0,False,False,False,0.9803900203137372,48,8000,1047,1,ppl_rss_cbf
48,457,8.485553731196344,True,404.03371289291323,0.0,False,False,False,0.9852126123891832,49,8000,1048,1,ppl_rss_cbf
49,261,12.705192484118276,True,343.6653132072447,0.0,False,False,False,0.9885903979039665,50,8000,1049,1,ppl_rss_cbf
0,373,8.063689960505783,True,312.3330083997999,0.0,False,False,False,0.9883002281442149,1,8200,1000,1,ppl_rss_cbf
1,301,9.708218155621736,True,303.84711768117506,0.0,False,False,False,0.9821554298438607,2,8200,1001,1,ppl_rss_cbf
2,406,9.383582647051975,True,396.09996927268963,5.0,False,False,False,0.9883000182898526,3,8200,1002,1,ppl_rss_cbf
3,368,11.390474389872843,True,434.9245852841553,3.0,False,False,False,0.9892672228875611,4,8200,1003,1,ppl_rss_cbf
4,167,13.40575478582521,False,230.51910370877994,1.0,False,False,True,0.46123180116238716,5,8200,1004,1,ppl_rss_cbf
5,145,10.58589807621328,False,158.8015855923969,5.0,False,False,True,0.4247749383450457,6,8200,1005,1,ppl_rss_cbf
6,471,8.855719246586373,True,431.9454906167589,1.0,False,False,False,0.98974798724446,7,8200,1006,1,ppl_rss_cbf
7,419,9.854333578384711,True,425.97425761711594,0.0,False,False,False,0.9894488404809257,8,8200,1007,1,ppl_rss_cbf
8,347,10.363226823597516,True,374.1736488235746,1.0,False,False,False,0.9865410631820495,9,8200,1008,1,ppl_rss_cbf
9,215,10.962038048923585,False,242.90880255811402,1.0,False,False,True,0.6789983503690279,10,8200,1009,1,ppl_rss_cbf
10,332,9.368027492019989,True,320.7066085657426,0.0,False,False,False,0.9864224799212206,11,8200,1010,1,ppl_rss_cbf
11,165,8.670752034052235,False,149.1214715958388,1.0,False,False,True,0.4278345895920122,12,8200,1011,1,ppl_rss_cbf
12,374,9.721721798908156,True,376.1989931874996,0.0,False,False,False,0.9879530340213124,13,8200,1012,1,ppl_rss_cbf
13,361,9.206251477949127,True,343.01225565287587,4.0,False,False,False,0.9817074664549656,14,8200,1013,1,ppl_rss_cbf
14,212,11.892871262160892,True,262.976241474315,0.0,False,False,False,0.9796328139121236,15,8200,1014,1,ppl_rss_cbf
15,556,9.77715865797969,True,560.3475002265264,0.0,False,False,False,0.9911582763339883,16,8200,1015,1,ppl_rss_cbf
16,128,10.017148568968604,False,132.52646149841968,1.0,False,False,True,0.4447668232438432,17,8200,1016,1,ppl_rss_cbf
17,277,12.039850170933777,True,345.659044466546,0.0,False,False,False,0.9880309143044473,18,8200,1017,1,ppl_rss_cbf
18,402,10.479848793610017,True,438.5154116196027,0.0,False,False,False,0.9895680040191905,19,8200,1018,1,ppl_rss_cbf
19,127,9.99758154030864,False,131.26147588508346,1.0,False,False,True,0.4617197986205412,20,8200,1019,1,ppl_rss_cbf
20,223,10.696828440699152,True,246.19651893178315,0.0,False,False,False,0.9858201136625585,21,8200,1020,1,ppl_rss_cbf
21,334,11.213094224057016,True,389.89515315999705,1.0,False,False,False,0.9879403452669021,22,8200,1021,1,ppl_rss_cbf
22,572,7.081130791093881,True,420.1249734672924,1.0,False,False,False,0.989824425010949,23,8200,1022,1,ppl_rss_cbf
23,118,11.08168200631057,False,135.31033217701167,1.0,False,False,True,0.44112482076900283,24,8200,1023,1,ppl_rss_cbf
24,1500,0.8660895044748376,False,135.08158829300524,6.0,False,False,False,0.266261751298406,25,8200,1024,1,ppl_rss_cbf
25,214,11.405237515250453,True,254.86086916709675,0.0,False,False,False,0.9827976984703202,26,8200,1025,1,ppl_rss_cbf
26,623,7.557034901922382,True,486.9407750414666,0.0,False,False,False,0.9908375412289273,27,8200,1026,1,ppl_rss_cbf
27,323,10.143956667078628,True,339.0696387138748,0.0,False,False,False,0.984858812665152,28,8200,1027,1,ppl_rss_cbf
28,187,12.102980413926254,True,233.87248063594373,10.0,False,False,False,0.9773843628550772,29,8200,1028,1,ppl_rss_cbf
29,1500,1.470414377776609,False,230.63353417083826,0.0,False,False,False,0.8333377277030474,30,8200,1029,1,ppl_rss_cbf
30,260,11.468575477958442,True,312.9375099983757,0.0,False,False,False,0.9854389673872798,31,8200,1030,1,ppl_rss_cbf
31,102,11.809236223227648,False,123.70008555776646,1.0,False,False,True,0.27359847105123963,32,8200,1031,1,ppl_rss_cbf
32,367,7.495528715559248,True,287.24480156219937,0.0,False,False,False,0.9813275718382726,33,8200,1032,1,ppl_rss_cbf
33,485,7.543688531268558,True,378.1072569591947,0.0,False,False,False,0.9881785392215124,34,8200,1033,1,ppl_rss_cbf
34,178,10.239052907011986,False,186.63942149940434,1.0,False,False,True,0.3445677994816215,35,8200,1034,1,ppl_rss_cbf
35,442,8.3438746150583,True,381.0719310985154,0.0,False,False,False,0.9882227276240876,36,8200,1035,1,ppl_rss_cbf
36,356,7.527641427703496,True,276.620640928689,0.0,False,False,False,0.9840724258072739,37,8200,1036,1,ppl_rss_cbf
37,1500,0.4835128828472803,False,74.86535838255918,0.0,False,False,False,0.21995276417468504,38,8200,1037,1,ppl_rss_cbf
38,450,9.120340907825751,True,424.6624084616812,4.0,False,False,False,0.9864084244062159,39,8200,1038,1,ppl_rss_cbf
39,298,10.186579974485166,True,315.4972889670458,0.0,False,False,False,0.9854116570694879,40,8200,1039,1,ppl_rss_cbf
40,285,11.350190636163457,True,336.70915903307656,0.0,False,False,False,0.9868228882192652,41,8200,1040,1,ppl_rss_cbf
41,268,10.754351373777025,True,298.06141492511136,0.0,False,False,False,0.9875773876258654,42,8200,1041,1,ppl_rss_cbf
42,318,8.899855229601421,True,293.02392997096416,0.0,False,False,False,0.9859694143375046,43,8200,1042,1,ppl_rss_cbf
43,383,10.8681047027798,False,430.87397980361857,2.0,False,False,True,0.917381922581909,44,8200,1043,1,ppl_rss_cbf
44,328,8.476237003598484,True,288.63853177669966,13.0,False,False,False,0.9818999375036686,45,8200,1044,1,ppl_rss_cbf
45,286,8.940360524123536,False,265.0352387815539,1.0,False,False,True,0.615747833989769,46,8200,1045,1,ppl_rss_cbf
46,753,7.112695262093149,True,555.3458279347135,3.0,False,False,False,0.990943282901372,47,8200,1046,1,ppl_rss_cbf
47,283,7.791858785983808,True,228.2221752718727,3.0,False,False,False,0.9777563147328081,48,8200,1047,1,ppl_rss_cbf
48,468,8.17388321824174,True,397.50666681635613,0.0,False,False,False,0.9882407887856417,49,8200,1048,1,ppl_rss_cbf
49,259,12.810717035730603,True,343.2091367467066,0.0,False,False,False,0.98666803298963,50,8200,1049,1,ppl_rss_cbf
0,376,8.087851541677528,True,316.8604494717871,0.0,False,False,False,0.9843831625874628,1,8400,1000,1,ppl_rss_cbf
1,168,9.722692600806662,False,170.30532283264498,1.0,True,False,True,0.5694158012737833,2,8400,1001,1,ppl_rss_cbf
2,412,9.256933254678845,True,395.0182672963657,28.0,False,False,False,0.9886943552674311,3,8400,1002,1,ppl_rss_cbf
3,356,11.675914119749843,True,430.57286298711335,0.0,False,False,False,0.9906574360204019,4,8400,1003,1,ppl_rss_cbf
4,158,13.519992476098041,False,220.06254986542265,1.0,False,False,True,0.44216334373900656,5,8400,1004,1,ppl_rss_cbf
5,399,8.938725189826043,True,368.72682245886045,0.0,False,False,False,0.9867973126999573,6,8400,1005,1,ppl_rss_cbf
6,486,8.512539805919682,True,429.2732794432509,0.0,False,False,False,0.9890835449348095,7,8400,1006,1,ppl_rss_cbf
7,423,9.740532130712769,True,427.9218746771297,0.0,False,False,False,0.989253262730422,8,8400,1007,1,ppl_rss_cbf
8,365,9.817298275926634,True,371.87711635360813,7.0,False,False,False,0.9872044251485986,9,8400,1008,1,ppl_rss_cbf
9,216,10.80188690998383,False,241.02098485301198,1.0,False,False,True,0.675701868432753,10,8400,1009,1,ppl_rss_cbf
10,450,6.924991929135253,True,321.67302962615037,9.0,False,False,False,0.9848782849640481,11,8400,1010,1,ppl_rss_cbf
11,438,7.573497384286799,True,343.3439552679178,0.0,False,False,False,0.9859390653876005,12,8400,1011,1,ppl_rss_cbf
12,252,10.676489650678924,False,277.1588963856049,3.0,False,False,True,0.7330246944312284,13,8400,1012,1,ppl_rss_cbf
13,308,10.82194439930601,True,342.4613426845812,6.0,False,False,False,0.9809210220771889,14,8400,1013,1,ppl_rss_cbf
14,214,11.79347042127154,True,263.1056417630302,0.0,False,False,False,0.9803955592140774,15,8400,1014,1,ppl_rss_cbf
15,430,9.2159187597016,False,409.71832262644506,1.0,True,False,True,0.7159238514573815,16,8400,1015,1,ppl_rss_cbf
16,130,9.855670615343765,False,133.20829430829127,1.0,False,False,True,0.44661951457131327,17,8400,1016,1,ppl_rss_cbf
17,283,11.709002757094362,True,345.41608612666886,0.0,False,False,False,0.9884779273270227,18,8400,1017,1,ppl_rss_cbf
18,397,10.565891777599262,True,435.7499508707691,0.0,False,False,False,0.990380644426828,19,8400,1018,1,ppl_rss_cbf
19,125,9.850631987117078,False,127.92179782938305,1.0,False,False,True,0.45151787321716974,20,8400,1019,1,ppl_rss_cbf
20,230,10.403800810364386,True,246.19176678892774,0.0,False,False,False,0.9827819151300005,21,8400,1020,1,ppl_rss_cbf
21,333,11.172093769650198,True,385.7064530663959,0.0,False,False,False,0.9887971267175336,22,8400,1021,1,ppl_rss_cbf
22,585,6.89863719665534,True,419.632302368604,0.0,False,False,False,0.9891927229010593,23,8400,1022,1,ppl_rss_cbf
23,255,11.862169304030768,True,315.34974659600556,2.0,False,False,False,0.9841530053351895,24,8400,1023,1,ppl_rss_cbf
24,511,9.722113713241473,True,516.6428598701797,2.0,False,False,False,0.99068061715768,25,8400,1024,1,ppl_rss_cbf
25,248,9.860283162199895,True,255.81873544446893,0.0,False,False,False,0.9871146035417738,26,8400,1025,1,ppl_rss_cbf
26,499,9.578339720357773,True,494.5305426104659,3.0,False,False,False,0.9907966746506625,27,8400,1026,1,ppl_rss_cbf
27,325,10.135629699750574,True,342.0879461058561,0.0,False,False,False,0.984247852638747,28,8400,1027,1,ppl_rss_cbf
28,199,11.28785285223189,True,232.53300030522206,10.0,False,False,False,0.9806125260862281,29,8400,1028,1,ppl_rss_cbf
29,1500,1.4467205699787926,False,226.2941253319656,0.0,False,False,False,0.8177552410077373,30,8400,1029,1,ppl_rss_cbf
30,267,11.2486319233197,True,312.6362360674051,0.0,False,False,False,0.9864403980328397,31,8400,1030,1,ppl_rss_cbf
31,500,9.012059265764504,True,467.0070843882161,0.0,False,False,False,0.989757434299418,32,8400,1031,1,ppl_rss_cbf
32,408,6.737622178509167,True,287.7112987942508,0.0,False,False,False,0.9838701711527518,33,8400,1032,1,ppl_rss_cbf
33,466,7.840057255705306,True,378.4171712220464,2.0,False,False,False,0.988706491957402,34,8400,1033,1,ppl_rss_cbf
34,850,6.11741517378327,True,536.3081373859578,0.0,False,False,False,0.9888597104302803,35,8400,1034,1,ppl_rss_cbf
35,382,9.65546800935788,True,381.2441903251701,0.0,False,False,False,0.9877895744492416,36,8400,1035,1,ppl_rss_cbf
36,365,7.340261716406149,True,278.8360691033851,0.0,False,False,False,0.9846622080707746,37,8400,1036,1,ppl_rss_cbf
37,1500,0.47464393082128625,False,73.30585916732085,0.0,False,False,False,0.21564673927110606,38,8400,1037,1,ppl_rss_cbf
38,460,8.967405293924577,True,426.88706335062665,6.0,False,False,False,0.9859841352978681,39,8400,1038,1,ppl_rss_cbf
39,385,7.861625013288277,True,315.382059032565,0.0,False,False,False,0.9855959774650875,40,8400,1039,1,ppl_rss_cbf
40,288,11.203264428211677,True,335.6689723583423,0.0,False,False,False,0.988279585665908,41,8400,1040,1,ppl_rss_cbf
41,290,10.061690549595884,True,302.40738577515253,0.0,False,False,False,0.9863942665394209,42,8400,1041,1,ppl_rss_cbf
42,1500,1.280191521568881,False,200.45679830216548,0.0,False,False,False,0.6850238205115288,43,8400,1042,1,ppl_rss_cbf
43,384,11.74999637576957,True,464.61560299925117,2.0,False,False,False,0.9880790893164284,44,8400,1043,1,ppl_rss_cbf
44,314,8.828831921282154,True,287.696057543506,16.0,False,False,False,0.9834252784555736,45,8400,1044,1,ppl_rss_cbf
45,520,8.041773294904235,True,433.6084635062819,0.0,False,False,False,0.9885949923291812,46,8400,1045,1,ppl_rss_cbf
46,614,8.686333948211676,True,551.6751740528206,0.0,False,False,False,0.9907215232610591,47,8400,1046,1,ppl_rss_cbf
47,288,7.632731588498249,True,228.14175940320374,0.0,False,False,False,0.9782021625199437,48,8400,1047,1,ppl_rss_cbf
48,445,8.710862719443336,True,403.6030264689456,25.0,False,False,False,0.9874374261514759,49,8400,1048,1,ppl_rss_cbf
49,257,12.87339594140596,True,343.86361668618525,0.0,False,False,False,0.9889789202149999,50,8400,1049,1,ppl_rss_cbf
0,336,9.018820449245359,True,316.4713471628357,9.0,False,False,False,0.9838456020723396,1,8600,1000,1,ppl_rss_cbf
1,293,9.902329479894286,True,302.8491476861275,1.0,False,False,False,0.9847527548448763,2,8600,1001,1,ppl_rss_cbf
2,408,9.335284425022255,True,396.12307074727926,5.0,False,False,False,0.9885672207643144,3,8600,1002,1,ppl_rss_cbf
3,350,11.940265664929258,True,435.1917755806806,1.0,False,False,False,0.9896013094936292,4,8600,1003,1,ppl_rss_cbf
4,161,13.476489809641427,False,223.66256316476543,1.0,False,False,True,0.4484972180256098,5,8600,1004,1,ppl_rss_cbf
5,419,8.490311429962894,True,366.96959657602133,5.0,False,False,False,0.9889520041074658,6,8600,1005,1,ppl_rss_cbf
6,521,7.949203007830936,True,428.6163480732121,0.0,False,False,False,0.990121476362092,7,8600,1006,1,ppl_rss_cbf
7,421,9.801598931304259,True,427.14195600095564,0.0,False,False,False,0.989649179331188,8,8600,1007,1,ppl_rss_cbf
8,334,10.741271759093983,True,373.79718923668077,0.0,False,False,False,0.9855356487118979,9,8600,1008,1,ppl_rss_cbf
9,216,10.826856119557785,False,241.4999190562367,1.0,False,False,True,0.676492570386605,10,8600,1009,1,ppl_rss_cbf
10,467,6.671605928147858,True,319.4125136477718,13.0,False,False,False,0.9860336939767178,11,8600,1010,1,ppl_rss_cbf
11,420,8.100712604827013,True,354.0444455003644,9.0,False,False,False,0.9893988113341872,12,8600,1011,1,ppl_rss_cbf
12,321,11.331993767246555,True,377.05196695108395,0.0,False,False,False,0.9884252673716456,13,8600,1012,1,ppl_rss_cbf
13,209,11.453203793307859,False,247.50423172634768,1.0,False,False,True,0.7147080991254142,14,8600,1013,1,ppl_rss_cbf
14,214,11.797466816445661,True,262.8624810793538,0.0,False,False,False,0.9797683722020165,15,8600,1014,1,ppl_rss_cbf
15,602,9.048579946327969,True,563.3373402092303,7.0,False,False,False,0.990617624321987,16,8600,1015,1,ppl_rss_cbf
16,127,9.883805566597959,False,130.34109238852434,1.0,False,False,True,0.43853993079721804,17,8600,1016,1,ppl_rss_cbf
17,329,10.038511040883078,True,344.1430998943653,0.0,False,False,False,0.9870174715950947,18,8600,1017,1,ppl_rss_cbf
18,398,10.623397286056598,True,439.4170225895844,0.0,False,False,False,0.9919762858227422,19,8600,1018,1,ppl_rss_cbf
19,126,9.914298828326363,False,129.56332515219833,1.0,False,False,True,0.4565769397609031,20,8600,1019,1,ppl_rss_cbf
20,227,10.532772572404605,True,245.8785736847017,0.0,False,False,False,0.9815921584221373,21,8600,1020,1,ppl_rss_cbf
21,335,11.029920974584194,True,383.8022059049819,1.0,False,False,False,0.9886353876168436,22,8600,1021,1,ppl_rss_cbf
22,487,8.246040715148343,True,417.59671849617126,0.0,False,False,False,0.9890631186768629,23,8600,1022,1,ppl_rss_cbf
23,231,11.772721653310189,False,280.34667684510885,2.0,True,False,True,0.8855415128959457,24,8600,1023,1,ppl_rss_cbf
24,1500,0.7501713534434574,False,116.4164631333936,10.0,False,False,False,0.23235970437969478,25,8600,1024,1,ppl_rss_cbf
25,248,9.81957921295046,True,254.9178403794386,0.0,False,False,False,0.9835860748927819,26,8600,1025,1,ppl_rss_cbf
26,495,9.586307883741053,True,492.0889710190095,3.0,False,False,False,0.9889905228484239,27,8600,1026,1,ppl_rss_cbf
27,329,9.930931995976726,True,338.63458955347534,0.0,False,False,False,0.983885716247248,28,8600,1027,1,ppl_rss_cbf
28,187,12.040848374258802,True,233.73208020543095,0.0,False,False,False,0.9792599551259266,29,8600,1028,1,ppl_rss_cbf
29,1500,1.3473551192535278,False,210.71966280645427,0.0,False,False,False,0.7615321807180351,30,8600,1029,1,ppl_rss_cbf
30,262,11.40355100711778,True,312.7613884407302,0.0,False,False,False,0.9871081094071483,31,8600,1030,1,ppl_rss_cbf
31,487,9.229374204628083,True,466.77733172600625,0.0,False,False,False,0.9903264841274079,32,8600,1031,1,ppl_rss_cbf
32,347,7.886406340639816,True,284.7672103587706,0.0,False,False,False,0.9826744287986229,33,8600,1032,1,ppl_rss_cbf
33,484,7.566025457396937,True,380.8831277137585,0.0,False,False,False,0.9880911838794814,34,8600,1033,1,ppl_rss_cbf
34,563,9.236580847283657,True,537.5327429696076,0.0,False,False,False,0.9901756050505591,35,8600,1034,1,ppl_rss_cbf
35,432,8.48300958048137,True,379.04767464467443,0.0,False,False,False,0.9878194128250524,36,8600,1035,1,ppl_rss_cbf
36,360,7.315176446197807,True,273.34778881822257,0.0,False,False,False,0.9817993747092472,37,8600,1036,1,ppl_rss_cbf
37,312,10.814596899638504,True,350.0216229470416,7.0,False,False,False,0.9870336079592194,38,8600,1037,1,ppl_rss_cbf
38,518,7.909038571882381,True,424.01118300392045,7.0,False,False,False,0.9881303352229316,39,8600,1038,1,ppl_rss_cbf
39,376,8.105232927936688,True,316.96404294201204,0.0,False,False,False,0.9828038136679181,40,8600,1039,1,ppl_rss_cbf
40,291,11.11826151266639,True,337.62161213968517,0.0,False,False,False,0.9872211378970474,41,8600,1040,1,ppl_rss_cbf
41,300,9.561643221339779,True,297.5661979854077,0.0,False,False,False,0.9874024389976738,42,8600,1041,1,ppl_rss_cbf
42,175,11.178186378077175,False,203.58626404456936,1.0,False,False,True,0.6948848457104285,43,8600,1042,1,ppl_rss_cbf
43,378,11.955224277904293,True,467.6242186548249,0.0,False,False,False,0.9877240905357122,44,8600,1043,1,ppl_rss_cbf
44,320,8.705594940950565,True,290.5100550112271,9.0,False,False,False,0.9825512153319718,45,8600,1044,1,ppl_rss_cbf
45,544,7.700165364668444,True,432.86759539789267,0.0,False,False,False,0.9883496312122283,46,8600,1045,1,ppl_rss_cbf
46,686,7.799216960917201,True,554.267202218489,2.0,False,False,False,0.9920591468749353,47,8600,1046,1,ppl_rss_cbf
47,224,9.825362048215506,True,228.136861199235,0.0,False,False,False,0.9802962498082938,48,8600,1047,1,ppl_rss_cbf
48,470,8.107927147800316,True,395.6854185665794,0.0,False,False,False,0.9868262926420908,49,8600,1048,1,ppl_rss_cbf
49,262,12.653859979128915,True,343.9120342948584,0.0,False,False,False,0.9891223740055687,50,8600,1049,1,ppl_rss_cbf
0,374,8.113289603442247,True,316.42899592424664,0.0,False,False,False,0.9854601321600382,1,8800,1000,1,ppl_rss_cbf
1,164,9.813801527770273,False,167.35252888006616,1.0,True,False,True,0.5623519830336836,2,8800,1001,1,ppl_rss_cbf
2,395,9.635216312158674,True,396.34585854855663,4.0,False,False,False,0.9887226057591947,3,8800,1002,1,ppl_rss_cbf
3,356,11.710948524129478,True,432.8527710050595,4.0,False,False,False,0.9902853514064506,4,8800,1003,1,ppl_rss_cbf
4,162,13.26525895373433,False,221.68505401365843,1.0,False,False,True,0.44294819221786313,5,8800,1004,1,ppl_rss_cbf
5,263,10.4993263429819,False,286.41994698932496,1.0,False,False,True,0.7752844787887201,6,8800,1005,1,ppl_rss_cbf
6,547,7.620959106127911,True,430.92906039910446,0.0,False,False,False,0.9906163727328774,7,8800,1006,1,ppl_rss_cbf
7,437,9.418782887426637,True,427.25093001611873,0.0,False,False,False,0.9896982546010741,8,8800,1007,1,ppl_rss_cbf
8,337,10.678585363972307,True,374.3772443486227,4.0,False,False,False,0.9878412254507909,9,8800,1008,1,ppl_rss_cbf
9,216,10.815851293164886,False,241.38708349108762,1.0,False,False,True,0.6759400403965354,10,8800,1009,1,ppl_rss_cbf
10,355,7.715644106502409,False,282.55045338454084,8.0,True,False,True,0.8700433701236643,11,8800,1010,1,ppl_rss_cbf
11,437,7.67024029376833,True,345.9202976563612,0.0,False,False,False,0.98597880092485,12,8800,1011,1,ppl_rss_cbf
12,314,11.534951475516369,True,376.6298530592043,0.0,False,False,False,0.9890825966867481,13,8800,1012,1,ppl_rss_cbf
13,300,11.043668748904933,True,342.6333125595962,4.0,False,False,False,0.9822160943403488,14,8800,1013,1,ppl_rss_cbf
14,215,11.7529025945406,True,262.9818627088725,0.0,False,False,False,0.981150228737075,15,8800,1014,1,ppl_rss_cbf
15,591,9.226893548876259,True,564.6677992799988,0.0,False,False,False,0.9915554337927963,16,8800,1015,1,ppl_rss_cbf
16,127,9.936076110507813,False,130.95680370443645,1.0,False,False,True,0.4397062041047964,17,8800,1016,1,ppl_rss_cbf
17,306,10.906021619866435,True,344.7427009450058,0.0,False,False,False,0.9859635907689435,18,8800,1017,1,ppl_rss_cbf
18,381,11.00758864190093,True,435.315082976126,0.0,False,False,False,0.9904282978396453,19,8800,1018,1,ppl_rss_cbf
19,127,9.933046298662571,False,130.805449218923,1.0,False,False,True,0.46068944179108834,20,8800,1019,1,ppl_rss_cbf
20,223,10.698723530247568,True,247.2014458740694,0.0,False,False,False,0.9841696619519621,21,8800,1020,1,ppl_rss_cbf
21,347,10.72994109752251,True,386.73178538874066,8.0,False,False,False,0.9894596665829763,22,8800,1021,1,ppl_rss_cbf
