ckpt_index,env_id,episode,step,global_step,raw_action_steer,raw_action_throttle,safe_action_steer,safe_action_throttle,action_delta_steer,action_delta_throttle,filter_enabled,filter_intervened,recovery_mode,selected_candidate_type,selected_lateral_target,selected_speed_target,num_candidates,num_hard_safe_candidates,fallback_reason,cost,step_cost,episode_cost_so_far,crash,crash_vehicle,crash_object,crash_sidewalk,crash_building,crash_human,out_of_road,out_of_route,on_lane,route_completion,velocity,reward,done,done_reason,front_blocking_object_type,front_blocking_object_distance,nearest_object_type,nearest_object_distance,nearest_traffic_object_distance,front_traffic_object_distance,min_vehicle_margin,min_static_margin,min_boundary_margin,rss_longitudinal_margin,rss_lateral_margin,rss_risk_score,contact_results,actual_action_modified,hard_risk,hard_risk_reason,hard_recovery_moving_bypass,hard_recovery_entered_safety_hold,hard_bypass_side,hard_bypass_remaining,low_risk_gate_passed,low_risk_gate_rejected_reason,safety_hold_active,safety_hold_remaining,recent_contact_steps,nearest_static_object_type,nearest_static_object_distance,nearest_static_forward_distance,nearest_static_lateral_gap,front_static_blocking_distance,static_distance_immediate_risk,deadlock_escape_candidate,ttc_vehicle_min,ttc_static_min,boundary_closing_rate,pre_contact_intervention,post_contact_intervention,first_risk_detected_step,risk_to_intervention_delay,intervention_to_first_cost_delay,raw_predicted_collision,raw_predicted_out_of_road,raw_predicted_cost_risk,raw_min_vehicle_margin,raw_min_static_margin,raw_min_boundary_margin,raw_deadlock_risk,raw_failure_reason,allow_intervention,intervention_reason,intervention_rejected_reason,candidate_predicted_collision,candidate_predicted_out_of_road,candidate_predicted_cost_risk,candidate_min_vehicle_margin,candidate_min_static_margin,candidate_min_boundary_margin,vehicle_margin_worse,intervention_score_gain,exception_type,exception_message,exception_traceback,event_type,window_relative_step,is_first_crash_event
6000,1042,43,303,21365,-0.15972042083740234,0.9924981594085693,0.0,-0.800000011920929,0.15972042083740234,-1.7924981117248535,True,True,ultra_short_horizon_emergency,ultra_short_horizon_emergency_stop,0,0,0,0,vehicle_collision_step_1,0,0,0,False,False,False,False,False,False,False,False,True,0.9238850142848591,6.779492993946105,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,vehicle_collision_step_1,False,False,,0,False,,True,8,0,,inf,0,0,0,0,0,inf,inf,0.0,True,False,1,0,,False,False,0.0,inf,inf,inf,0.0,0,True,vehicle_collision_step_1,,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,-2,False
6000,1042,43,304,21366,-0.026841163635253906,0.9954062700271606,0.0,-0.800000011920929,0.026841163635253906,-1.7954063415527344,True,True,ultra_short_horizon_emergency,ultra_short_horizon_emergency_stop,0,0,0,0,vehicle_collision_step_1,0,0,0,False,False,False,False,False,False,False,False,True,0.9259649449512047,5.782659506233488,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,vehicle_collision_step_1,False,False,,0,False,,True,8,0,,inf,0,0,0,0,0,inf,inf,0.0,True,False,1,0,,False,False,0.0,inf,inf,inf,0.0,0,True,vehicle_collision_step_1,,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,-1,False
6000,1042,43,305,21367,0.11724436283111572,0.9965534210205078,0.0,-0.800000011920929,-0.11724436283111572,-1.796553373336792,True,True,ultra_short_horizon_emergency,ultra_short_horizon_emergency_stop,0,0,0,0,vehicle_collision_step_1,1.0,1.0,1.0,True,True,False,False,False,False,False,False,True,0.9277255092793721,5.235926601485525,0.0,False,crash,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,"{'ROAD_LINE_BROKEN_SINGLE_WHITE', 'VEHICLE'}",True,True,vehicle_collision_step_1,False,False,,0,False,,True,8,0,,inf,0,0,0,0,0,inf,inf,0.0,True,False,1,0,,False,False,0.0,inf,inf,inf,0.0,0,True,vehicle_collision_step_1,,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,0,True
6000,1042,43,306,21368,-0.08624327182769775,0.9983303546905518,0.0,-0.800000011920929,0.08624327182769775,-1.798330307006836,True,True,ultra_short_horizon_emergency,ultra_short_horizon_emergency_stop,0,0,0,0,contact_vehicle_detected,1.0,1.0,2.0,True,True,False,False,False,False,False,False,True,0.9294387180432612,4.568761788619575,0.0,False,crash,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,"{'ROAD_LINE_BROKEN_SINGLE_WHITE', 'VEHICLE'}",True,True,contact_vehicle_detected,False,False,,0,False,,True,8,1,,inf,0,0,0,0,0,inf,inf,0.0,True,False,1,0,,False,False,0.0,inf,inf,inf,0.0,0,True,contact_vehicle_detected,,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,1,False
6000,1042,43,307,21369,-0.33555126190185547,0.9985849857330322,0.0,-0.800000011920929,0.33555126190185547,-1.7985849380493164,True,True,ultra_short_horizon_emergency,ultra_short_horizon_emergency_stop,0,0,0,0,contact_vehicle_detected,1.0,1.0,3.0,True,True,False,False,False,False,False,False,True,0.9308875506993868,3.6474017104947056,0.0,False,crash,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,"{'ROAD_LINE_BROKEN_SINGLE_WHITE', 'VEHICLE'}",True,True,contact_vehicle_detected,False,False,,0,False,,True,8,2,,inf,0,0,0,0,0,inf,inf,0.0,True,False,1,0,,False,False,0.0,inf,inf,inf,0.0,0,True,contact_vehicle_detected,,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,2,False
6000,1042,43,308,21370,-0.6283624768257141,0.997277021408081,0.0,-0.800000011920929,0.6283624768257141,-1.7972769737243652,True,True,ultra_short_horizon_emergency,ultra_short_horizon_emergency_stop,0,0,0,0,contact_vehicle_detected,1.0,1.0,4.0,True,True,False,False,False,False,False,False,True,0.9320210406927304,2.736846687129506,0.0,False,crash,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,contact_vehicle_detected,False,False,,0,False,,True,8,3,,inf,0,0,0,0,0,inf,inf,0.0,True,False,1,0,,False,False,0.0,inf,inf,inf,0.0,0,True,contact_vehicle_detected,,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,3,False
6000,1042,43,309,21371,-0.5753152966499329,0.9928812980651855,0.0,-0.800000011920929,0.5753152966499329,-1.7928812503814697,True,True,ultra_short_horizon_emergency,ultra_short_horizon_emergency_stop,0,0,0,0,crash_flag_crash_vehicle,1.0,1.0,5.0,True,True,False,False,False,False,False,False,True,0.9328510011215705,1.8285201234956525,0.0,False,crash,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,"{'ROAD_LINE_BROKEN_SINGLE_WHITE', 'VEHICLE'}",True,True,crash_flag_crash_vehicle,False,False,,0,False,,True,8,4,,inf,0,0,0,0,0,inf,inf,0.0,True,False,1,0,,False,False,0.0,inf,inf,inf,0.0,0,True,crash_flag_crash_vehicle,,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,4,False
6000,1042,43,310,21372,-0.6250614523887634,0.9852652549743652,0.0,-0.800000011920929,0.6250614523887634,-1.7852652072906494,True,True,ultra_short_horizon_emergency,ultra_short_horizon_emergency_stop,0,0,0,0,contact_vehicle_detected,1.0,1.0,6.0,True,True,False,False,False,False,False,False,True,0.9333863562915937,0.9021063643832277,0.0,False,crash,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,contact_vehicle_detected,False,False,,0,False,,True,8,5,,inf,0,0,0,0,0,inf,inf,0.0,True,False,1,0,,False,False,0.0,inf,inf,inf,0.0,0,True,contact_vehicle_detected,,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,5,False
6000,1042,43,311,21373,-0.363228440284729,0.9900956153869629,0.0,-0.800000011920929,0.363228440284729,-1.790095567703247,True,True,ultra_short_horizon_emergency,ultra_short_horizon_emergency_stop,0,0,0,0,crash_flag_crash_vehicle,1.0,1.0,7.0,True,True,False,False,False,False,False,False,True,0.9336145193207913,0.07727045939791573,0.0,False,crash,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,"{'ROAD_LINE_BROKEN_SINGLE_WHITE', 'VEHICLE'}",True,True,crash_flag_crash_vehicle,False,False,,0,False,,True,8,5,,inf,0,0,0,0,0,inf,inf,0.0,True,False,1,0,,False,False,0.0,inf,inf,inf,0.0,0,True,crash_flag_crash_vehicle,,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,6,False
6000,1042,43,312,21374,-0.6916930675506592,0.9581298828125,0.0,-0.800000011920929,0.6916930675506592,-1.7581298351287842,True,True,ultra_short_horizon_emergency,ultra_short_horizon_emergency_stop,0,0,0,0,contact_vehicle_detected,1.0,1.0,8.0,True,True,False,False,False,False,False,False,True,0.9336142098072993,0.11991962257765756,0.0,False,crash,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,"{'ROAD_LINE_BROKEN_SINGLE_WHITE', 'VEHICLE'}",True,True,contact_vehicle_detected,False,False,,0,False,,True,8,5,,inf,0,0,0,0,0,inf,inf,0.0,True,False,1,0,,False,False,0.0,inf,inf,inf,0.0,0,True,contact_vehicle_detected,,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,7,False
