,episode_length,velocity_step_mean,success,episode_reward,episode_cost,crash,crash_vehicle,out_of_road,route_completion,episode,ckpt_index,env_id,num_ep_in_one_env,method
0,1500,1.348712522029704,False,208.18845842266467,2.0,False,False,False,0.650552209802807,1,6000,1010,1,ppl_rss_mpc
