ckpt_index,env_id,episode,episode_in_env,step_in_episode,mode,filter_applied,obstacle_detected,dynamic_vehicle_detected,step_cost,total_cost,crash,crash_vehicle,crash_object,crash_sidewalk,out_of_road,route_completion,velocity,step_reward,d_obs,d_brake,d_front,d_dynamic,clearance_margin,risk_step,rss_margin,left_feasible,right_feasible,num_static_obstacles,num_dynamic_vehicles,lidar_fallback_used,lidar_fallback_distance,lidar_fallback_source,nearest_object_type,nearest_object_class,nearest_object_distance,nearest_object_longitudinal,nearest_object_lateral,nearest_object_speed,blocking_object_type,blocking_object_class,blocking_object_distance,blocking_object_longitudinal,blocking_object_lateral,blocking_object_speed,selected_score,selected_progress_score,selected_intervention_cost,action_delta,env_action_nominal_steer,env_action_nominal_throttle_brake,env_action_safe_steer,env_action_safe_throttle_brake,internal_action_nominal_acc,internal_action_nominal_steer,internal_action_safe_acc,internal_action_safe_steer,adapter_error
3000,1000,1,1,28,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.05193164854623536,8.280649502459394,0.837064749238118,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.04498159885406494,0.9628236293792725,-0.04498159885406494,0.9628236293792725,,,,,'method' object is not subscriptable
3000,1000,1,1,29,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.05458439710763661,8.572633430888343,0.8682715983638022,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.040983736515045166,0.9595242738723755,-0.040983736515045166,0.9595242738723755,,,,,'method' object is not subscriptable
3000,1000,1,1,30,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.057332266743019035,8.86315653036183,0.8993297762860423,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.03925776481628418,0.955024242401123,-0.03925776481628418,0.955024242401123,,,,,'method' object is not subscriptable
3000,1000,1,1,31,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.06017478788431643,9.151791025307872,0.9302325896431823,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.03991556167602539,0.9494566917419434,-0.03991556167602539,0.9494566917419434,,,,,'method' object is not subscriptable
3000,1000,1,1,32,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.06311141168573714,9.438551581186777,0.9609553088975671,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.040422141551971436,0.9435359239578247,-0.040422141551971436,0.9435359239578247,,,,,'method' object is not subscriptable
3000,1000,1,1,33,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.06614143684432516,9.723554073298327,0.9914507717722253,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.03929615020751953,0.9374891519546509,-0.03929615020751953,0.9374891519546509,,,,,'method' object is not subscriptable
3000,1000,1,1,34,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.06926406448453931,10.006578067294154,1.0216874687344644,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.03714919090270996,0.930718183517456,-0.03714919090270996,0.930718183517456,,,,,'method' object is not subscriptable
3000,1000,1,1,35,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.07247834327367401,10.28726890311796,1.0516161200982106,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.03336292505264282,0.9225802421569824,-0.03336292505264282,0.9225802421569824,,,,,'method' object is not subscriptable
3000,1000,1,1,36,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.07578319381500569,10.56491033551246,1.081193448438517,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.030232250690460205,0.9125092029571533,-0.030232250690460205,0.9125092029571533,,,,,'method' object is not subscriptable
3000,1000,1,1,37,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.07917734156664039,10.838847291094687,1.1103554707689105,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.026082217693328857,0.9000407457351685,-0.026082217693328857,0.9000407457351685,,,,,'method' object is not subscriptable
