,episode_length,velocity_step_mean,success,episode_reward,episode_cost,crash,crash_vehicle,out_of_road,route_completion,episode,ckpt_index,env_id,num_ep_in_one_env
0,283,10.625884050141613,True,308.43442073129677,2.0,False,False,False,0.9855220515935627,1,7200,1000,1
1,160,10.066217122317218,False,165.18783227510824,1.0,True,False,True,0.5539864219285623,2,7200,1001,1
2,286,13.42485884037675,True,397.6588628013126,4.0,False,False,False,0.9888988632631535,3,7200,1002,1
3,91,9.931310749325187,False,92.93533944366385,1.0,True,False,True,0.22914191419684607,4,7200,1003,1
4,276,14.256912565554634,False,404.9355886910253,1.0,False,False,True,0.7992062588408345,5,7200,1004,1
5,137,11.130724344105667,False,154.48965531919697,1.0,False,False,True,0.41875286284017627,6,7200,1005,1
6,337,12.47853114274886,True,433.1607245325492,5.0,False,False,False,0.9917685951831218,7,7200,1006,1
7,144,10.52873300306808,False,154.51460568380847,1.0,False,False,True,0.3736252723671084,8,7200,1007,1
8,192,13.808273921532098,False,272.95970277265326,2.0,True,False,True,0.7463350637432487,9,7200,1008,1
9,159,10.827704314578886,False,178.07207319131751,1.0,False,False,True,0.5021210763763021,10,7200,1009,1
10,270,11.663004259504554,True,324.1936821162593,10.0,False,False,False,0.9855708612554978,11,7200,1010,1
11,176,10.542014028563791,False,189.79101335453606,10.0,False,False,True,0.5403847795323462,12,7200,1011,1
12,274,13.338867127842645,True,378.95454869816535,0.0,False,False,False,0.987519663040058,13,7200,1012,1
13,278,10.551240602506788,False,302.50577336242543,12.0,True,True,True,0.8683279153740598,14,7200,1013,1
14,208,12.191820112844779,True,264.57402746193094,0.0,False,False,False,0.9818460834947558,15,7200,1014,1
15,159,10.956056356788377,False,177.79038339792504,6.0,False,False,True,0.30902287398511896,16,7200,1015,1
16,148,10.7352878750412,False,164.22032859013632,1.0,False,False,True,0.5363438828469853,17,7200,1016,1
17,181,11.98743578407529,False,222.12949664585346,1.0,False,False,True,0.645690653083763,18,7200,1017,1
18,310,13.576161312874314,True,436.8989975671061,0.0,False,False,False,0.9896162921577081,19,7200,1018,1
19,147,10.679534247831459,False,160.91802794876565,1.0,False,False,True,0.5606529321499357,20,7200,1019,1
20,222,10.90127370908193,True,249.84466677924766,0.0,False,False,False,0.9773171496025008,21,7200,1020,1
21,278,13.358133041111042,True,382.78861607678544,0.0,False,False,False,0.9901589556536942,22,7200,1021,1
22,271,12.554488810382413,False,350.98206100939905,8.0,False,False,True,0.8322578330321571,23,7200,1022,1
23,250,12.146420167515211,True,314.6226260107041,0.0,False,False,False,0.9848792008805629,24,7200,1023,1
24,235,14.212791645119424,False,345.8085994146569,4.0,False,False,True,0.6716724245646607,25,7200,1024,1
25,205,12.013817090072019,True,255.03247536208153,0.0,False,False,False,0.9821010939444992,26,7200,1025,1
26,166,12.256826671878656,False,207.9924782360028,1.0,False,False,True,0.43693564387961953,27,7200,1026,1
27,263,12.46918941216729,True,338.598841475848,3.0,False,False,False,0.9879293650534446,28,7200,1027,1
28,173,12.922739520284638,True,231.17999366602504,0.0,False,False,False,0.9783220408345813,29,7200,1028,1
29,207,12.574895513810493,True,271.4438666106323,0.0,False,False,False,0.9809724117838802,30,7200,1029,1
30,112,10.033929561051874,False,115.43096370637004,1.0,False,False,True,0.39235873227275303,31,7200,1030,1
31,333,13.498867227197566,True,465.43692550385725,0.0,False,False,False,0.9908792114879534,32,7200,1031,1
32,118,11.248515322811013,False,135.26735163458227,6.0,True,True,True,0.48542295434165283,33,7200,1032,1
33,151,13.14596044168015,False,204.31480863593387,1.0,False,False,True,0.555464941373868,34,7200,1033,1
34,171,10.534547467747498,False,184.07371059891227,1.0,False,False,True,0.3291795534293215,35,7200,1034,1
35,283,13.054422724734096,True,380.9195721306459,5.0,False,False,False,0.9854024119419438,36,7200,1035,1
36,216,12.391817429521133,True,278.51840172552335,0.0,False,False,False,0.9828866645701868,37,7200,1036,1
37,251,13.382945949389391,True,348.6991692268251,0.0,False,False,False,0.9863920800091164,38,7200,1037,1
38,213,12.531086408500869,False,275.8510477984283,5.0,False,False,True,0.6527591213460048,39,7200,1038,1
39,217,12.513611767911527,False,281.4661926126708,4.0,False,False,True,0.8633823700065036,40,7200,1039,1
40,280,11.548341169808047,True,335.91642179419864,0.0,False,False,False,0.9857584472821517,41,7200,1040,1
41,259,11.500806986355691,True,307.18637299767835,0.0,False,False,False,0.9855420455115921,42,7200,1041,1
42,178,11.347412446597447,False,209.16305613405206,1.0,False,False,True,0.7053644520880785,43,7200,1042,1
43,325,12.946056893468093,False,435.1316069998229,1.0,False,False,True,0.9092944277574049,44,7200,1043,1
44,232,12.003736584635647,True,286.5212773338802,11.0,False,False,False,0.9830444926023264,45,7200,1044,1
45,324,12.92374431548321,True,432.1360073795717,0.0,False,False,False,0.9880587381510738,46,7200,1045,1
46,423,12.591286143113688,True,551.9773329394901,13.0,False,False,False,0.9914880006940238,47,7200,1046,1
47,187,11.25419932816447,False,217.67797755872354,3.0,True,False,True,0.924897561871839,48,7200,1047,1
48,325,11.110767651169377,False,372.04085911690396,12.0,False,False,True,0.9106699443703391,49,7200,1048,1
49,135,12.935051371146006,False,179.74530230098435,1.0,True,False,True,0.5309519838551714,50,7200,1049,1
