,episode_length,velocity_step_mean,success,episode_reward,episode_cost,crash,crash_vehicle,out_of_road,route_completion,episode,ckpt_index,env_id,num_ep_in_one_env
0,285,10.672535798395751,True,313.3684368386754,7.0,False,False,False,0.9844953087675539,1,6000,1000,1
1,163,10.224019942011845,False,172.01769896682742,5.0,True,False,True,0.5666164846394267,2,6000,1001,1
2,324,11.878453457202756,True,396.4735809424336,20.0,False,False,False,0.9892196187513196,3,6000,1002,1
3,215,12.10613548810025,False,268.6857327302678,1.0,False,False,True,0.6306100960673656,4,6000,1003,1
4,338,14.448412693619394,True,504.67800850061593,0.0,False,False,False,0.9916024055857855,5,6000,1004,1
5,136,11.16017614161718,False,154.94053207463188,1.0,False,False,True,0.4186053371923808,6,6000,1005,1
6,160,12.341439080424449,False,203.4638854838191,1.0,False,False,True,0.4616130059516873,7,6000,1006,1
7,140,10.672852577747596,False,152.23691792255175,1.0,False,False,True,0.3673980365155544,8,6000,1007,1
8,198,13.802427705786338,False,282.5967863108878,6.0,False,False,True,0.7696149100302603,9,6000,1008,1
9,152,11.065656578435272,False,172.94669929939283,1.0,False,False,True,0.4884850182404989,10,6000,1009,1
10,239,13.013662445587515,True,322.09026852984096,0.0,False,False,False,0.982727116745109,11,6000,1010,1
11,288,10.73760881360807,False,315.3103759034283,19.0,False,False,True,0.8849455041550375,12,6000,1011,1
12,288,12.890197039229868,True,383.2437312101154,0.0,False,False,False,0.9886840399424931,13,6000,1012,1
13,118,11.758880253422218,False,142.9949126802555,1.0,True,False,True,0.4154214218051363,14,6000,1013,1
14,204,12.46384282336609,True,264.3472972007682,0.0,False,False,False,0.981027846298161,15,6000,1014,1
15,110,10.198980970896125,False,116.14742037421787,1.0,False,False,True,0.21277625586946938,16,6000,1015,1
16,151,10.831940960015773,False,168.64383819038116,1.0,False,False,True,0.5468308597282564,17,6000,1016,1
17,180,12.254733570390725,False,226.48127765476758,1.0,False,False,True,0.6634297408611403,18,6000,1017,1
18,207,13.839145716634906,False,297.34812747624494,1.0,False,False,True,0.6914244822271213,19,6000,1018,1
19,148,10.751948425601562,False,163.8032233235555,1.0,False,False,True,0.5618167508668489,20,6000,1019,1
20,131,11.166279048881272,False,150.27166900369625,1.0,False,False,True,0.5789708989441241,21,6000,1020,1
21,272,13.57526521722123,True,383.32442433244705,1.0,False,False,False,0.9887899915342732,22,6000,1021,1
22,307,13.299703459579217,True,420.65716165034826,4.0,False,False,False,0.9898581438058686,23,6000,1022,1
23,249,12.218587738895245,True,316.34201271134214,0.0,False,False,False,0.9856121055394789,24,6000,1023,1
24,137,10.497696603730898,False,147.34266406718194,7.0,False,False,True,0.29102209583165783,25,6000,1024,1
25,201,12.298177864240419,True,256.8375724900006,0.0,False,False,False,0.9823256748538185,26,6000,1025,1
26,168,12.114280510288227,False,208.62086900686086,1.0,False,False,True,0.4364203277564957,27,6000,1026,1
27,255,12.889873894806469,True,339.2995091676521,0.0,False,False,False,0.9888237509280848,28,6000,1027,1
28,176,12.794799409318612,True,232.73645692265376,0.0,False,False,False,0.9808140793533451,29,6000,1028,1
29,204,12.805880660825872,True,271.3088641326188,0.0,False,False,False,0.9803433992054416,30,6000,1029,1
30,111,10.159830838194356,False,115.75265194572891,1.0,False,False,True,0.3933029978887408,31,6000,1030,1
31,324,13.965611678389012,False,466.01893662113145,1.0,False,False,True,0.9861382195620709,32,6000,1031,1
32,114,11.161045382452778,False,129.44432056446752,5.0,False,False,True,0.46506669130702,33,6000,1032,1
33,165,13.562944060976962,False,231.31584627273375,3.0,True,False,True,0.6237745579999114,34,6000,1033,1
34,400,13.235824324777111,True,549.0355989937049,0.0,False,False,False,0.9909866672147231,35,6000,1034,1
35,274,13.449628035562833,True,382.27465516613137,0.0,False,False,False,0.9875341389157067,36,6000,1035,1
36,204,13.064997800423898,True,275.0900101476326,0.0,False,False,False,0.9854801139315215,37,6000,1036,1
37,250,13.57985062794447,True,351.80138720935327,9.0,False,False,False,0.9863873209643299,38,6000,1037,1
38,210,12.660557414385485,False,274.08493190804893,5.0,True,True,True,0.6500807086731005,39,6000,1038,1
39,217,12.586591288087138,False,282.18679806830903,4.0,False,False,True,0.8707825790126987,40,6000,1039,1
40,151,10.84043925431225,False,168.0262851389074,1.0,False,False,True,0.4896442314092167,41,6000,1040,1
41,170,11.96056331055848,False,208.4921885348756,1.0,False,False,True,0.6668159894009559,42,6000,1041,1
42,182,11.326197522621712,False,212.82502319154008,1.0,False,False,True,0.7148036887097946,43,6000,1042,1
43,322,12.99190013707075,False,434.4981776083333,1.0,False,False,True,0.9047471296118244,44,6000,1043,1
44,99,10.156308215750945,False,103.2224409576709,8.0,False,False,True,0.3586056567173397,45,6000,1044,1
45,318,13.235463012511975,True,433.7430913435115,3.0,False,False,False,0.9860652915551563,46,6000,1045,1
46,220,14.045539461525646,False,321.87981389408935,1.0,True,False,True,0.592933411614681,47,6000,1046,1
47,200,11.060451350015704,True,230.05403899013046,5.0,False,False,False,0.9784271087949331,48,6000,1047,1
48,105,9.790574193293066,False,105.65336425143903,1.0,False,False,True,0.2686749950746545,49,6000,1048,1
49,253,13.262571384265044,True,346.8949854389999,0.0,False,False,False,0.9877644358103568,50,6000,1049,1
