,episode_length,velocity_step_mean,success,episode_reward,episode_cost,crash,crash_vehicle,out_of_road,route_completion,episode,ckpt_index,env_id,num_ep_in_one_env
0,273,11.315131712619568,True,316.4859185857693,17.0,False,False,False,0.9871680752380807,1,7000,1000,1
1,162,10.021898002918762,False,166.8972619819952,1.0,True,False,True,0.5581659713728218,2,7000,1001,1
2,289,13.304273819645147,True,398.5424563316952,4.0,False,False,False,0.9892895148777295,3,7000,1002,1
3,96,9.982429624537298,False,98.67131120775878,1.0,True,False,True,0.24235887837671466,4,7000,1003,1
4,188,13.55339626475806,False,262.6515359861868,1.0,False,False,True,0.5236222815438211,5,7000,1004,1
5,133,11.320305759133197,False,153.9828418376827,1.0,False,False,True,0.410085101477805,6,7000,1005,1
6,247,11.657403594065332,False,295.5511963415729,1.0,True,False,True,0.6746190139365921,7,7000,1006,1
7,317,12.123764280087633,False,393.8633669119668,8.0,True,False,True,0.9207275741600893,8,7000,1007,1
8,194,13.64882156405831,False,272.6138832078226,2.0,True,False,True,0.7459224592517892,9,7000,1008,1
9,161,10.73928608475275,False,178.5199016075113,1.0,False,False,True,0.5044540243437895,10,7000,1009,1
10,282,11.1359582442038,True,323.1546033810476,14.0,False,False,False,0.986259580957321,11,7000,1010,1
11,293,10.426366473015856,False,308.7119248623184,22.0,False,False,True,0.8612312264189499,12,7000,1011,1
12,292,12.691905362024126,True,381.9514079833617,0.0,False,False,False,0.9885656775183806,13,7000,1012,1
13,120,11.523344291905666,False,142.62829741241083,1.0,True,False,True,0.41428157693670836,14,7000,1013,1
14,208,12.164424350238146,True,263.89943360221275,0.0,False,False,False,0.9791463957493025,15,7000,1014,1
15,140,9.953029627114917,False,142.60842967580393,2.0,False,False,True,0.2568753276675392,16,7000,1015,1
16,146,10.746915446995,False,161.8276592994034,1.0,False,False,True,0.532179416298975,17,7000,1016,1
17,280,12.136277990281323,True,350.0933456749518,0.0,False,False,False,0.9868612930700695,18,7000,1017,1
18,309,13.610477102115377,True,436.31486455699337,0.0,False,False,False,0.9885035553911392,19,7000,1018,1
19,150,10.529120978005004,False,161.219953476197,1.0,False,False,True,0.5612814272260102,20,7000,1019,1
20,223,10.862955056393035,True,250.21378557996846,0.0,False,False,False,0.9777565363598999,21,7000,1020,1
21,273,13.565400059674376,True,383.12986613116135,5.0,False,False,False,0.9869031014335683,22,7000,1021,1
22,202,12.768541154783085,False,266.5262966593496,3.0,True,False,True,0.6279156056634004,23,7000,1022,1
23,253,12.042911655235626,True,316.0551414933238,0.0,False,False,False,0.9824796962204526,24,7000,1023,1
24,234,14.16312405766892,False,343.1281700960955,1.0,False,False,True,0.6666134955531946,25,7000,1024,1
25,206,11.95108064857209,True,255.14088080644066,0.0,False,False,False,0.9830471888056478,26,7000,1025,1
26,234,11.581308990000952,False,280.00931680731946,4.0,False,False,True,0.5754029630950571,27,7000,1026,1
27,290,11.323048060142147,True,339.256395675445,9.0,True,False,True,0.9846688197088934,28,7000,1027,1
28,179,12.51532889352869,True,231.57820228859356,0.0,False,False,False,0.9808506755487346,29,7000,1028,1
29,211,12.379888854048483,True,272.07461795427497,0.0,False,False,False,0.9838074051107609,30,7000,1029,1
30,111,10.023075717335896,False,114.30936539376358,1.0,False,False,True,0.3889437643585722,31,7000,1030,1
31,334,13.546429832419424,True,468.6077709689525,0.0,False,False,False,0.9898650413610713,32,7000,1031,1
32,115,11.134306450932497,False,130.81928613573638,4.0,False,False,True,0.4688422599451126,33,7000,1032,1
33,266,13.743205381941637,True,377.5594530414401,0.0,False,False,False,0.9870892199458209,34,7000,1033,1
34,175,10.481221896914771,False,188.50275899155255,1.0,False,False,True,0.3408430475535262,35,7000,1034,1
35,293,12.653625672333364,True,383.55844469997453,6.0,False,False,False,0.9855073094826218,36,7000,1035,1
36,225,11.865722779731891,True,276.06330709060825,0.0,False,False,False,0.984370053229877,37,7000,1036,1
37,251,13.378473565724114,True,348.1331879276215,0.0,False,False,False,0.9869590067691013,38,7000,1037,1
38,210,12.651787270403029,False,273.7304858198747,3.0,True,True,True,0.6496217615842709,39,7000,1038,1
39,235,12.088592079425673,False,294.47094174983954,12.0,False,False,True,0.9079718732595229,40,7000,1039,1
40,151,10.842720660053834,False,169.27623318915744,1.0,False,False,True,0.49329747632920956,41,7000,1040,1
41,109,11.277504058318613,False,125.72034315342763,1.0,False,False,True,0.41493938690801857,42,7000,1041,1
42,187,11.13113350325286,False,215.11621679320731,1.0,False,False,True,0.7278444798315252,43,7000,1042,1
43,332,12.578099640615529,False,430.75214024302636,1.0,False,False,True,0.8990000386058042,44,7000,1043,1
44,231,12.06086278872188,True,287.05842811416653,6.0,False,False,False,0.9839768475428937,45,7000,1044,1
45,335,12.479645789708199,True,431.82720778158034,0.0,False,False,False,0.9881323624653133,46,7000,1045,1
46,380,13.961868705432327,True,550.4644473987778,0.0,False,False,False,0.9912456978651736,47,7000,1046,1
47,197,11.215859079171775,True,229.66068897055666,5.0,False,False,False,0.9768888792015574,48,7000,1047,1
48,318,11.362238416511609,False,373.59099610749655,8.0,False,False,True,0.9126241957562016,49,7000,1048,1
49,134,12.857872064532797,False,177.26179679340856,1.0,True,False,True,0.5244150571636937,50,7000,1049,1
