,episode_length,velocity_step_mean,success,episode_reward,episode_cost,crash,crash_vehicle,out_of_road,route_completion,episode,ckpt_index,env_id,num_ep_in_one_env
0,153,12.789762161048024,False,200.0350742092464,1.0,False,False,True,0.634318683033396,1,7600,1000,1
1,161,10.194479889482245,False,169.02296944060748,1.0,True,False,True,0.558793923784588,2,7600,1001,1
2,335,11.561779895192444,True,399.9179951304504,13.0,False,False,False,0.9898585414448442,3,7600,1002,1
3,213,12.462750793890878,False,274.6545225285367,1.0,False,False,True,0.6339665884350528,4,7600,1003,1
4,186,13.803562699863688,False,264.6236981568355,1.0,False,False,True,0.5247925575498663,5,7600,1004,1
5,172,10.869658200100181,False,191.11448235716264,1.0,False,False,True,0.5136818549603183,6,7600,1005,1
6,168,11.85751445249123,False,205.51850898668152,1.0,False,False,True,0.4649555605149979,7,7600,1006,1
7,335,12.336664861920307,True,426.40691352138873,5.0,False,False,False,0.9858087267840037,8,7600,1007,1
8,190,14.097570172399285,False,276.2271707549482,4.0,True,False,True,0.7542867836928909,9,7600,1008,1
9,153,11.034018680007675,False,173.94515042878032,1.0,False,False,True,0.4905704695011293,10,7600,1009,1
10,246,12.752572387781084,True,323.50566477375196,0.0,False,False,False,0.9862161697293407,11,7600,1010,1
11,166,11.133715527774296,False,189.36329012983649,5.0,False,False,True,0.5376870601576509,12,7600,1011,1
12,279,13.25608011703022,True,383.26252742647046,0.0,False,False,False,0.9877243160459858,13,7600,1012,1
13,118,11.881854318323892,False,144.69044290240674,1.0,True,False,True,0.41896354947488507,14,7600,1013,1
14,205,12.411235843072596,True,263.99575732314077,0.0,False,False,False,0.9783150277355217,15,7600,1014,1
15,410,13.460901439490865,True,570.3981134954456,0.0,False,False,False,0.9911947993959145,16,7600,1015,1
16,141,10.81186817694628,False,157.29969923461056,1.0,False,False,True,0.5137974423583321,17,7600,1016,1
17,272,12.424991781420719,True,347.79840841318764,4.0,False,False,False,0.9843240176455819,18,7600,1017,1
18,314,13.388512806324623,True,436.1102159089505,0.0,False,False,False,0.9916700320710363,19,7600,1018,1
19,148,10.733486911876087,False,163.37147897196525,1.0,False,False,True,0.5606240533020406,20,7600,1019,1
20,223,10.977857688250047,True,251.2004476032826,0.0,False,False,False,0.9781438078306551,21,7600,1020,1
21,230,14.267796181966784,False,339.7418632726319,3.0,False,False,True,0.8680929476876607,22,7600,1021,1
22,300,13.488674612664196,True,418.77953912993473,4.0,False,False,False,0.9900416860829279,23,7600,1022,1
23,243,12.50758757592505,True,315.8720238706889,0.0,False,False,False,0.9849777764553317,24,7600,1023,1
24,392,12.831779195694944,True,520.2235534112631,28.0,False,False,False,0.9911229426642959,25,7600,1024,1
25,203,12.162868755133958,True,256.87674516450784,0.0,False,False,False,0.9811677727748412,26,7600,1025,1
26,332,10.22599248584974,False,348.93674210626284,28.0,True,False,True,0.6968740675558602,27,7600,1026,1
27,253,12.96816124767755,True,338.6262294605897,0.0,False,False,False,0.9867822431598618,28,7600,1027,1
28,175,12.807833953319795,True,230.6737525948761,0.0,False,False,False,0.979363380971878,29,7600,1028,1
29,204,12.846621962955473,True,271.7800501451982,0.0,False,False,False,0.9823971520646062,30,7600,1029,1
30,107,10.178694364991612,False,111.70133462703971,1.0,False,False,True,0.3803738592349249,31,7600,1030,1
31,322,13.988868396112698,True,465.78124970503586,0.0,False,False,False,0.9908605229361316,32,7600,1031,1
32,121,11.17958924448296,False,138.2896721034882,7.0,False,False,True,0.4949408866313997,33,7600,1032,1
33,270,13.63200418805973,True,380.51382707032116,0.0,False,False,False,0.9888590853639703,34,7600,1033,1
34,177,10.545831101623731,False,191.78579771975276,1.0,False,False,True,0.34155725543866383,35,7600,1034,1
35,294,12.669609526096306,True,383.51005773707135,0.0,False,False,False,0.9877726481482015,36,7600,1035,1
36,215,12.47074770610037,True,278.13931588569613,0.0,False,False,False,0.9817376548542642,37,7600,1036,1
37,268,12.675583359408336,True,351.2786813115563,17.0,False,False,False,0.9857313650795761,38,7600,1037,1
38,343,12.267136335840739,True,430.2037983034347,11.0,False,False,False,0.9851782347594552,39,7600,1038,1
39,263,11.711221204292867,True,318.55173298615097,2.0,False,False,False,0.9875482064125243,40,7600,1039,1
40,281,11.566628959545811,True,336.45788148612843,0.0,False,False,False,0.9835277633075985,41,7600,1040,1
41,170,12.054821917751015,False,210.00183338657902,1.0,False,False,True,0.6747263781643145,42,7600,1041,1
42,187,11.393808329763848,False,220.08448538378718,1.0,False,False,True,0.7372730561280217,43,7600,1042,1
43,391,11.576439210118217,True,465.9183015477065,5.0,False,False,False,0.9870412060872866,44,7600,1043,1
44,102,10.294149846977993,False,107.6803946124994,11.0,True,False,True,0.3745875590890076,45,7600,1044,1
45,320,13.033605002203487,True,431.4082223469846,4.0,False,False,False,0.988441324806209,46,7600,1045,1
46,359,14.764029759701652,True,549.1454871803952,0.0,False,False,False,0.9908637111206312,47,7600,1046,1
47,196,11.260204106806244,False,227.9741651138415,1.0,True,False,True,0.9691366346569167,48,7600,1047,1
48,266,11.288061242850805,False,307.27118008617134,5.0,False,False,True,0.7611638428129992,49,7600,1048,1
49,217,13.682783968968792,False,305.7136526560226,1.0,False,False,True,0.8741768793619641,50,7600,1049,1
