,episode_length,velocity_step_mean,success,episode_reward,episode_cost,crash,crash_vehicle,out_of_road,route_completion,episode,ckpt_index,env_id,num_ep_in_one_env
0,147,12.175935263479309,False,185.30102424319784,1.0,True,False,True,0.5826896234112735,1,6200,1000,1
1,163,10.117263381279647,False,169.8879903737721,1.0,True,False,True,0.5621074681610171,2,6200,1001,1
2,286,13.4316403841039,True,397.16893614611024,4.0,False,False,False,0.9897591224749588,3,6200,1002,1
3,219,12.022282356327413,False,271.971546297073,1.0,False,False,True,0.6371834210313867,4,6200,1003,1
4,188,13.503304303049468,False,261.5761585453983,1.0,False,False,True,0.5202810494667262,5,6200,1004,1
5,174,10.673846940977567,False,190.06420036198787,1.0,False,False,True,0.5113110826708234,6,6200,1005,1
6,161,11.976203593508764,False,199.09138211258156,1.0,False,False,True,0.45035011248899726,7,6200,1006,1
7,147,10.415913594958973,False,156.21378843781864,1.0,False,False,True,0.3775618231644397,8,6200,1007,1
8,276,13.243746712473516,True,375.7777303169777,11.0,False,False,False,0.9881880229643554,9,6200,1008,1
9,158,10.862023739637012,False,177.02235527901146,1.0,False,False,True,0.4994015604614326,10,6200,1009,1
10,247,12.686604813262049,True,322.4419527771466,0.0,False,False,False,0.985791210180722,11,6200,1010,1
11,122,10.282409207575421,False,127.97168688439291,7.0,True,False,True,0.3599305843679398,12,6200,1011,1
12,152,12.153196753713452,False,189.51629012233622,1.0,False,False,True,0.5015107606706807,13,6200,1012,1
13,120,11.837601249575433,False,146.7732225361974,1.0,True,False,True,0.4226671745355981,14,6200,1013,1
14,206,12.345456035415483,True,264.7954774949232,0.0,False,False,False,0.9821607496182271,15,6200,1014,1
15,116,9.991465707310752,False,119.31186065436061,2.0,False,False,True,0.21994698323377465,16,6200,1015,1
16,147,10.80601167595656,False,164.07943143907934,1.0,False,False,True,0.5352489092336525,17,6200,1016,1
17,273,12.409463739738873,True,348.57884647240166,2.0,False,False,False,0.9852623326739214,18,6200,1017,1
18,305,13.822552425584185,True,436.76134454857703,1.0,False,False,False,0.9893299093176634,19,6200,1018,1
19,148,10.66262193475027,False,162.24710894452764,1.0,False,False,True,0.5613610939490983,20,6200,1019,1
20,227,10.799730823902275,True,251.30642124722135,0.0,False,False,False,0.9769889267586187,21,6200,1020,1
21,277,13.330473199261613,True,383.03321772328223,4.0,False,False,False,0.9889937963381772,22,6200,1021,1
22,309,13.13910479209609,True,417.91033786778434,4.0,False,False,False,0.9887774515256156,23,6200,1022,1
23,247,12.307872690581315,True,315.614871504692,0.0,False,False,False,0.9831203328195837,24,6200,1023,1
24,182,10.291293535882387,False,192.5579136551152,38.0,True,False,True,0.3717765870530413,25,6200,1024,1
25,206,12.017161455760494,True,257.1771268149351,0.0,False,False,False,0.9837683258849921,26,6200,1025,1
26,265,10.914881478757438,False,298.98651791395145,11.0,False,False,True,0.6132405786289936,27,6200,1026,1
27,296,11.19281203646463,True,342.19630330517117,17.0,False,False,False,0.9849320456374935,28,6200,1027,1
28,183,12.324528120389715,True,232.9756723521001,0.0,False,False,False,0.9824044648096423,29,6200,1028,1
29,208,12.561912049954035,True,271.28400267021516,0.0,False,False,False,0.9807941962443855,30,6200,1029,1
30,110,10.050260009034115,False,113.62734970207497,1.0,False,False,True,0.38591874099731166,31,6200,1030,1
31,334,13.570600427019615,True,469.50397593928454,0.0,False,False,False,0.991423662172492,32,6200,1031,1
32,117,11.16933150721982,False,134.47435826988513,5.0,False,False,True,0.4788480286203875,33,6200,1032,1
33,273,13.484514167000873,True,380.2673490703557,7.0,False,False,False,0.9877797877544495,34,6200,1033,1
34,175,10.373070283278798,False,185.18917076072952,1.0,False,False,True,0.3341939664109536,35,6200,1034,1
35,282,13.065089096778767,True,380.9465160475773,4.0,False,False,False,0.9851687214083121,36,6200,1035,1
36,210,12.731729470117601,True,278.21852795727386,0.0,False,False,False,0.9824296597416723,37,6200,1036,1
37,256,13.19268487922069,True,352.1101405391937,0.0,False,False,False,0.9898697577058053,38,6200,1037,1
38,215,12.449388637506841,False,274.1278350741595,1.0,False,False,True,0.6445632891988325,39,6200,1038,1
39,217,12.572157190130023,False,281.8990713649589,5.0,False,False,True,0.8708287019130635,40,6200,1039,1
40,154,10.80542966152965,False,171.73498614376857,1.0,False,False,True,0.4986796753399196,41,6200,1040,1
41,178,11.856052054257832,False,216.62048961954812,1.0,False,False,True,0.6975074183207214,42,6200,1041,1
42,192,11.293001736191755,False,224.36515063010287,1.0,False,False,True,0.7574226377901488,43,6200,1042,1
43,317,13.180765003063435,False,432.3162547848139,1.0,False,False,True,0.9009658656643845,44,6200,1043,1
44,102,9.976452640090445,False,104.81872741104348,11.0,False,False,True,0.3641714203185393,45,6200,1044,1
45,335,12.604064651196737,True,433.33815469318057,0.0,False,False,False,0.985331225229679,46,6200,1045,1
46,85,9.593576425027326,False,83.79421368807047,1.0,True,False,True,0.15923457111133774,47,6200,1046,1
47,208,10.67496936662625,True,229.7528115178977,12.0,True,True,False,0.9760412712268935,48,6200,1047,1
48,320,11.348356140261686,False,373.7729365483757,1.0,False,False,True,0.9067673469658583,49,6200,1048,1
49,221,13.543865753303562,False,309.16773220221353,1.0,False,False,True,0.8850640149174378,50,6200,1049,1
