,episode_length,velocity_step_mean,success,episode_reward,episode_cost,crash,crash_vehicle,out_of_road,route_completion,episode,ckpt_index,env_id,num_ep_in_one_env
0,248,12.203348240399803,True,313.19193012251105,0.0,False,False,False,0.9857314817480423,1,7800,1000,1
1,162,10.036137205328771,False,166.85781901718062,1.0,True,False,True,0.5583293222816232,2,7800,1001,1
2,247,12.128461476725239,False,308.98375799092906,13.0,False,False,True,0.7668160903373457,3,7800,1002,1
3,337,12.508879744302858,True,435.5645780865721,0.0,False,False,False,0.9880243968639228,4,7800,1003,1
4,189,13.388454991811566,False,260.848777659638,1.0,False,False,True,0.5190021477490122,5,7800,1004,1
5,136,11.217390557636573,False,156.1164748411694,1.0,False,False,True,0.4188780590994753,6,7800,1005,1
6,394,10.466829723651637,False,424.59804720166926,42.0,True,False,True,0.9668142665594541,7,7800,1006,1
7,340,12.15986518961812,True,423.91407220696016,5.0,False,False,False,0.9868695941384186,8,7800,1007,1
8,196,13.795040830949262,False,279.11199721010973,6.0,False,False,True,0.7619567941834033,9,7800,1008,1
9,229,11.501076491502076,False,271.52252952562924,1.0,False,False,True,0.7556663309906019,10,7800,1009,1
10,239,13.033251828800937,True,321.9632096286341,0.0,False,False,False,0.9833764588937007,11,7800,1010,1
11,323,10.220699892977905,True,338.6928713889774,16.0,False,False,False,0.9849093772777834,12,7800,1011,1
12,272,13.43944598144653,True,379.56877552373254,0.0,False,False,False,0.9878232520372793,13,7800,1012,1
13,121,11.780551696853788,False,147.32686220753914,1.0,True,False,True,0.42420572667242007,14,7800,1013,1
14,207,12.250109006381821,True,263.88607954739115,0.0,False,False,False,0.9793364598917138,15,7800,1014,1
15,172,10.672322487538883,False,188.00378830157416,6.0,False,False,True,0.32727692189466606,16,7800,1015,1
16,145,10.658096706949898,False,159.85498472831603,1.0,False,False,True,0.5227911224218423,17,7800,1016,1
17,282,12.020271510161278,True,349.5144505906252,0.0,False,False,False,0.9867600746534636,18,7800,1017,1
18,184,14.142920974801402,False,270.6215324808463,1.0,False,False,True,0.6334414196179295,19,7800,1018,1
19,148,10.621765539459194,False,161.14385537851317,1.0,False,False,True,0.5616930825097103,20,7800,1019,1
20,133,11.020068730783883,False,150.5521962564185,1.0,False,False,True,0.583665584363392,21,7800,1020,1
21,278,13.403885630393182,True,386.17071222945873,2.0,False,False,False,0.9908534936199669,22,7800,1021,1
22,306,13.22599489509796,True,417.478418652401,3.0,False,False,False,0.9900033934284685,23,7800,1022,1
23,247,12.245972725531987,True,313.17375840231944,0.0,False,False,False,0.9846795151910738,24,7800,1023,1
24,275,13.13545481019347,False,372.517782593906,6.0,True,False,True,0.7278927195591173,25,7800,1024,1
25,207,11.890562265808112,True,254.9452969484509,0.0,False,False,False,0.9815683250662612,26,7800,1025,1
26,252,11.141056942466381,False,288.600498051297,2.0,False,False,True,0.592119679295613,27,7800,1026,1
27,293,11.269553692558627,True,340.51488949064304,16.0,True,True,False,0.983988203830744,28,7800,1027,1
28,179,12.532890234977144,True,231.65333418200748,0.0,False,False,False,0.9837118533880909,29,7800,1028,1
29,208,12.549471637481885,True,271.7828477426279,0.0,False,False,False,0.98179802628667,30,7800,1029,1
30,247,12.038652292309783,True,310.78259942287025,0.0,False,False,False,0.9837818416698539,31,7800,1030,1
31,328,13.711275927781571,True,464.9788911396719,1.0,False,False,False,0.9898204914774698,32,7800,1031,1
32,124,11.076774349459242,False,141.22195711321694,6.0,False,False,True,0.5047498349174853,33,7800,1032,1
33,268,13.681312320397204,True,378.9610495216084,6.0,False,False,False,0.9877077029602477,34,7800,1033,1
34,413,12.74196565958031,True,545.281376255101,0.0,False,False,False,0.9890759395729858,35,7800,1034,1
35,299,12.378311563989877,True,382.05772887919625,12.0,False,False,False,0.9856981859740728,36,7800,1035,1
36,213,12.523875244099628,True,277.45560579909636,0.0,False,False,False,0.9811576693583013,37,7800,1036,1
37,250,13.422809405325749,True,347.75007263594915,0.0,False,False,False,0.9871947997000496,38,7800,1037,1
38,208,12.746722053452848,False,272.3772780515265,5.0,False,False,True,0.6451068942079168,39,7800,1038,1
39,265,11.61628171307574,True,320.4352854787912,3.0,False,False,False,0.9883554245192447,40,7800,1039,1
40,281,11.509647967935484,True,331.4633749983572,0.0,False,False,False,0.9839010636541204,41,7800,1040,1
41,255,11.72490617963049,True,305.62996981402944,0.0,False,False,False,0.9836934378118353,42,7800,1041,1
42,184,11.360095330929825,False,215.7233522644022,1.0,False,False,True,0.731109802373697,43,7800,1042,1
43,363,12.637023803868217,True,472.7963138855382,0.0,False,False,False,0.9872721635298474,44,7800,1043,1
44,229,12.188487118288531,True,286.918975563316,7.0,False,False,False,0.9834252166617425,45,7800,1044,1
45,282,12.551285442142728,False,364.858113942972,4.0,False,False,True,0.818532800383853,46,7800,1045,1
46,400,13.42016087643892,True,557.9046557415376,3.0,False,False,False,0.9927952506637557,47,7800,1046,1
47,193,11.50465039531244,True,230.5053727352731,3.0,False,False,False,0.980410163923644,48,7800,1047,1
48,321,11.30384592338374,False,375.46161872717755,3.0,False,False,True,0.9125240295753068,49,7800,1048,1
49,221,13.547105263246019,False,308.4987526786837,1.0,False,False,True,0.881800061598781,50,7800,1049,1
