,episode_length,velocity_step_mean,success,episode_reward,episode_cost,crash,crash_vehicle,out_of_road,route_completion,episode,ckpt_index,env_id,num_ep_in_one_env,method
0,271,11.526636329929149,True,322.6039100792531,0,False,False,False,0.9836241509344817,1,6200,1010,1,ppl_rss_mpc
