,episode_length,velocity_step_mean,success,episode_reward,episode_cost,crash,crash_vehicle,out_of_road,crash_object,crash_building,crash_sidewalk,first_crash_step,first_crash_vehicle_step,first_out_of_road_step,crash_vehicle_steps,out_of_road_steps,route_completion,episode,ckpt_index,env_id,num_ep_in_one_env
40,159,10.296078872193606,False,169.48563889887834,1.0,False,False,True,False,False,False,-1,-1,159,0,1,0.49052225429631785,41,6600,1040,1
41,238,12.373349809273872,True,304.5778238996781,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9867451524183934,42,6600,1041,1
42,216,13.03164816458947,True,294.1761552445075,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.988853098350278,43,6600,1042,1
43,129,11.843741984773489,False,157.87653799263884,1.0,False,False,True,False,False,False,-1,-1,129,0,1,0.34680372431802986,44,6600,1043,1
44,223,12.390016180650365,True,287.2828181458668,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9828630539694397,45,6600,1044,1
45,105,11.407831337553462,False,123.03744325264162,1.0,True,True,False,False,False,False,105,105,-1,1,0,0.29772255921570734,46,6600,1045,1
46,204,14.460769189681516,False,306.04109254152314,1.0,True,True,False,False,False,False,204,204,-1,1,0,0.568425761171148,47,6600,1046,1
47,202,11.028779585316183,True,230.49298108983373,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9752121968123858,48,6600,1047,1
48,169,10.569607724667296,False,185.68235336618162,1.0,True,True,False,False,False,False,169,169,-1,1,0,0.4681718558057809,49,6600,1048,1
49,259,12.840522064016131,True,343.837035978252,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.98672818215725,50,6600,1049,1
0,245,12.413451168364496,True,313.7114899331213,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9801269892903195,1,6800,1000,1
1,167,9.722256379991602,False,169.3944328475371,1.0,True,False,True,False,False,True,167,-1,167,0,1,0.5671154896783588,2,6800,1001,1
2,299,12.680181694721355,True,394.4843259973951,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9873460516287672,3,6800,1002,1
3,194,13.081180053060638,False,262.128732096044,1.0,False,False,True,False,False,False,-1,-1,194,0,1,0.6148339950173679,4,6800,1003,1
4,198,14.321612001478634,False,292.8977169138301,1.0,True,True,False,False,False,False,198,198,-1,1,0,0.5939961604628421,5,6800,1004,1
5,274,10.240256721119248,False,291.13593675121194,1.0,True,True,False,False,False,False,274,274,-1,1,0,0.7748729525883761,6,6800,1005,1
6,309,13.418192391919026,True,429.3196653280907,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9905747352015614,7,6800,1006,1
7,331,12.466395050227186,True,428.49887634551766,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9901936409237344,8,6800,1007,1
8,180,14.245290630235072,False,265.7210059213097,1.0,True,True,False,False,False,False,180,180,-1,1,0,0.7269077384836334,9,6800,1008,1
9,285,12.080432965621004,True,356.67544659723586,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9879002717106097,10,6800,1009,1
10,243,12.748528092205376,True,321.3849097098766,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.984150635969454,11,6800,1010,1
11,318,10.821788684584366,True,357.7360941393598,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9863663565770175,12,6800,1011,1
12,102,11.236491815560175,False,118.12646811051756,1.0,True,True,False,False,False,False,102,102,-1,1,0,0.32099684698231745,13,6800,1012,1
13,279,10.809744614335738,False,308.39508269212786,1.0,True,True,False,False,False,False,279,279,-1,1,0,0.8807381521633437,14,6800,1013,1
14,215,11.724373401941172,True,262.76092332016907,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.979897418973765,15,6800,1014,1
15,406,13.45277491778909,True,568.6863743496403,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9907382471172557,16,6800,1015,1
16,243,12.2208324960289,True,309.2553048057474,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9883118090811477,17,6800,1016,1
17,263,12.62715490809893,True,345.8133591976438,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9885577830815294,18,6800,1017,1
18,331,12.700093030140678,True,437.50679559880746,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9891923863883147,19,6800,1018,1
19,237,12.094086430644081,True,298.9114666828174,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9870189134643099,20,6800,1019,1
20,221,10.786669026026422,True,249.06683011646683,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.981958877894473,21,6800,1020,1
21,229,14.392852374293783,False,341.877504186473,1.0,True,True,False,False,False,False,229,229,-1,1,0,0.8708974035101804,22,6800,1021,1
22,274,14.713137597035612,True,419.0261095106048,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9902131751703582,23,6800,1022,1
23,119,10.899346355069362,False,134.0845316079341,1.0,False,False,True,False,False,False,-1,-1,119,0,1,0.4372902098388445,24,6800,1023,1
24,166,14.17765463682918,False,243.25379920548693,1.0,True,False,True,False,False,True,166,-1,166,0,1,0.4800799002003944,25,6800,1024,1
25,207,11.857695435960292,True,256.1051427208541,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.987446125506561,26,6800,1025,1
26,159,12.73924988436208,False,207.57211627409154,1.0,False,False,True,False,False,False,-1,-1,159,0,1,0.4328078593789209,27,6800,1026,1
27,278,11.933490806989216,True,343.35482125500874,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9864467439144633,28,6800,1027,1
28,203,11.087835080557598,True,234.3587783742148,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9810012372529638,29,6800,1028,1
29,207,12.553809226622175,True,271.39346964334993,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9811014380124703,30,6800,1029,1
30,266,11.198314764094174,True,311.9437361698971,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9839472763542746,31,6800,1030,1
31,325,13.87246831259791,True,466.32997186189993,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9906700015706705,32,6800,1031,1
32,141,11.440791888928102,False,166.42668255915575,1.0,False,False,True,False,False,False,-1,-1,141,0,1,0.5669147628605002,33,6800,1032,1
33,191,13.454615076476077,False,265.64402628527654,1.0,False,False,True,False,False,False,-1,-1,191,0,1,0.7159363188450877,34,6800,1033,1
34,182,10.051484771421691,False,187.38389152827642,1.0,False,False,True,False,False,False,-1,-1,182,0,1,0.3425051698077661,35,6800,1034,1
35,251,12.941052221800845,False,336.2290496772909,1.0,True,True,False,False,False,False,251,251,-1,1,0,0.8696778649620811,36,6800,1035,1
36,178,12.478660685379097,False,231.18482621124733,1.0,True,True,False,False,False,False,178,178,-1,1,0,0.8158538478661835,37,6800,1036,1
37,252,13.29407531720247,True,347.89602947345674,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9885371113647803,38,6800,1037,1
38,211,12.36180043872751,False,267.4605992345227,1.0,False,False,True,False,False,False,-1,-1,211,0,1,0.6504715294970849,39,6800,1038,1
39,246,12.33593791231483,True,313.5839272789185,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9837221363675422,40,6800,1039,1
40,154,10.455681183232013,False,166.06515245394934,1.0,False,False,True,False,False,False,-1,-1,154,0,1,0.4844891286812704,41,6800,1040,1
41,155,13.31712162915846,False,211.49551889163533,1.0,False,False,True,False,False,False,-1,-1,155,0,1,0.6907595491123952,42,6800,1041,1
42,215,13.050767711589893,True,293.4931111862781,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9867848893994546,43,6800,1042,1
43,131,11.897496692193307,False,160.7161382003278,1.0,False,False,True,False,False,False,-1,-1,131,0,1,0.3527982201738251,44,6800,1043,1
44,236,11.720670770947628,True,287.09509753112803,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9832142703620756,45,6800,1044,1
45,105,11.403079226828554,False,123.06005445467817,1.0,True,True,False,False,False,False,105,105,-1,1,0,0.29796527963483965,46,6800,1045,1
46,259,13.162249941358366,False,353.04310513634533,1.0,True,True,False,False,False,False,259,259,-1,1,0,0.6607034738459735,47,6800,1046,1
47,123,10.365535454956255,False,132.9873221831852,1.0,True,True,False,False,False,False,123,123,-1,1,0,0.5709292235180089,48,6800,1047,1
48,172,10.494112908012749,False,187.93388344557178,1.0,True,True,False,False,False,False,172,172,-1,1,0,0.47402431412509366,49,6800,1048,1
49,253,13.126035486352107,True,344.0729727824938,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9882416703155674,50,6800,1049,1
0,245,12.39801694722511,True,316.35384574968083,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.984541030973679,1,7000,1000,1
1,164,9.795190297992033,False,166.93509253882576,1.0,True,False,True,False,False,True,164,-1,164,0,1,0.5591781806857639,2,7000,1001,1
2,280,13.629510737665232,True,396.8160216212512,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9890043297903109,3,7000,1002,1
3,290,14.337338413223607,True,430.5758253967763,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9886714988156469,4,7000,1003,1
4,196,14.398338055962679,False,292.1540376513905,1.0,True,True,False,False,False,False,196,196,-1,1,0,0.5915047900608992,5,7000,1004,1
5,272,10.25942465309677,False,289.4694810557576,1.0,True,True,False,False,False,False,272,272,-1,1,0,0.7637834647228127,6,7000,1005,1
6,235,12.671316999511452,False,307.0741672638985,1.0,True,True,False,False,False,False,235,235,-1,1,0,0.702055433487469,7,7000,1006,1
7,327,12.63089720552928,True,426.9234451384958,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9880710440342706,8,7000,1007,1
8,171,14.22914738724975,False,252.43211249787137,1.0,True,True,False,False,False,False,171,171,-1,1,0,0.691879310485083,9,7000,1008,1
9,278,12.381149804223718,True,356.84570666692713,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.987633569091432,10,7000,1009,1
10,248,12.630359193419604,True,324.1227678866016,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9858751344592298,11,7000,1010,1
11,161,9.434777679350512,False,156.11701956369924,1.0,True,True,False,False,False,False,161,161,-1,1,0,0.4481557897599305,12,7000,1011,1
12,101,11.288801405418457,False,117.41485397622043,1.0,True,True,False,False,False,False,101,101,-1,1,0,0.31888182388061775,13,7000,1012,1
13,183,10.217279053762358,False,192.5841900448784,1.0,False,False,True,False,False,False,-1,-1,183,0,1,0.568373745308746,14,7000,1013,1
14,215,11.73020685340866,True,262.5878689252968,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9809251078914457,15,7000,1014,1
15,122,10.619154367605974,False,131.83448257609925,1.0,True,False,True,False,False,True,122,-1,122,0,1,0.23607519876123018,16,7000,1015,1
16,251,11.833654238523042,True,308.0528118236575,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9849440880402273,17,7000,1016,1
17,264,12.547694852149986,True,345.23478386168165,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9864939017094566,18,7000,1017,1
18,335,12.50639236255748,True,436.7839739850984,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9885582931199062,19,7000,1018,1
19,241,11.919780648553086,True,299.67119376105865,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9841844844751995,20,7000,1019,1
20,222,10.791422433463731,True,249.35133719341084,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9836376925349649,21,7000,1020,1
21,231,14.305718563614398,False,341.3591313745505,1.0,True,True,False,False,False,False,231,231,-1,1,0,0.8685460169778969,22,7000,1021,1
22,282,14.2502766650251,True,417.17588486571464,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9887480539756622,23,7000,1022,1
23,119,10.925292099129255,False,134.39976335830343,1.0,False,False,True,False,False,False,-1,-1,119,0,1,0.4382664230181329,24,7000,1023,1
24,328,15.049114456538696,True,512.6927169256493,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9917831208292249,25,7000,1024,1
25,205,11.964686659319534,True,255.35668374659247,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9839400822645654,26,7000,1025,1
26,396,11.888096599652267,True,487.8577322044034,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9909684461029832,27,7000,1026,1
27,207,12.339000120411944,False,263.6237852235714,1.0,True,True,False,False,False,False,207,207,-1,1,0,0.7666703181755509,28,7000,1027,1
28,202,11.114012021923129,True,233.93521646391505,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9795551726799175,29,7000,1028,1
29,207,12.536179403841327,True,271.31480762979777,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9806060524041607,30,7000,1029,1
30,263,11.347579963720603,True,311.8659411048969,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9830799832842734,31,7000,1030,1
31,211,13.25954522069367,False,288.3255170439013,1.0,True,True,False,False,False,False,211,211,-1,1,0,0.6340455823330542,32,7000,1031,1
32,141,11.373864877839727,False,165.55230874496803,1.0,False,False,True,False,False,False,-1,-1,141,0,1,0.5635687539269499,33,7000,1032,1
33,184,13.62820542134123,False,258.9140340822161,1.0,False,False,True,False,False,False,-1,-1,184,0,1,0.6983095048714346,34,7000,1033,1
34,182,10.062128383214402,False,186.94847925670234,1.0,False,False,True,False,False,False,-1,-1,182,0,1,0.34487369742284446,35,7000,1034,1
35,166,11.838922449956817,False,203.57675810989647,1.0,True,True,False,False,False,False,166,166,-1,1,0,0.523462165684099,36,7000,1035,1
36,214,12.534758571300074,True,278.15415171570675,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9816540983322953,37,7000,1036,1
37,258,12.986987971860993,True,347.57411028258196,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9859430065417037,38,7000,1037,1
38,194,12.536763852170314,False,251.24938011313256,1.0,True,True,False,False,False,False,194,194,-1,1,0,0.6079852632362397,39,7000,1038,1
39,241,12.440511007662906,True,310.82023776961523,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9837304348628371,40,7000,1039,1
40,153,10.536918747448507,False,166.5090168247034,1.0,False,False,True,False,False,False,-1,-1,153,0,1,0.4867730530862337,41,7000,1040,1
41,120,12.781336029750536,False,157.7079802102695,1.0,True,True,False,False,False,False,120,120,-1,1,0,0.5182754689628374,42,7000,1041,1
42,215,13.09458867103334,True,293.88842062128026,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9875894470876755,43,7000,1042,1
43,391,11.464080908727086,True,462.246280578412,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9868244299987186,44,7000,1043,1
44,221,12.483721641531394,True,286.78691920487336,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.982367877783182,45,7000,1044,1
45,105,11.42191944426536,False,123.23516005839504,1.0,True,True,False,False,False,False,105,105,-1,1,0,0.2981770879506382,46,7000,1045,1
46,218,14.12901987642973,False,318.9694553296874,1.0,True,True,False,False,False,False,218,218,-1,1,0,0.5940023505433247,47,7000,1046,1
47,192,11.388715327045892,True,226.79389225507944,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9782085868233561,48,7000,1047,1
48,168,10.580334275625894,False,183.95213734213436,1.0,True,True,False,False,False,False,168,168,-1,1,0,0.4632532895936408,49,7000,1048,1
49,256,13.02771887798546,True,344.44831718028894,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9886275301242594,50,7000,1049,1
0,153,12.525029161661092,False,198.5866564169534,1.0,True,True,False,False,False,False,153,153,-1,1,0,0.6376192853934011,1,7200,1000,1
1,165,9.747555372527152,False,167.7458457254401,1.0,True,False,True,False,False,True,165,-1,165,0,1,0.562217651673977,2,7200,1001,1
2,292,13.00723635197473,True,395.75206817489243,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9889449669611369,3,7200,1002,1
3,195,12.852136782266909,False,259.920688798685,1.0,True,True,False,False,False,False,195,195,-1,1,0,0.6079378797354644,4,7200,1003,1
4,200,14.258207769575243,False,295.2444765505802,1.0,True,True,False,False,False,False,200,200,-1,1,0,0.5977706699615135,5,7200,1004,1
5,277,10.216788529653147,False,293.74496099320965,1.0,True,True,False,False,False,False,277,277,-1,1,0,0.7785682070609722,6,7200,1005,1
6,168,12.166859001461281,False,210.43034038442323,1.0,False,False,True,False,False,False,-1,-1,168,0,1,0.4810058783204324,7,7200,1006,1
7,335,12.365338024497929,True,428.7852393906068,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9882613939685096,8,7200,1007,1
8,189,13.868194181391008,False,272.09312375422184,1.0,True,True,False,False,False,False,189,189,-1,1,0,0.7423599736572781,9,7200,1008,1
9,279,12.32709252735456,True,356.86698766700925,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9880010947102487,10,7200,1009,1
10,251,12.440496617365316,True,323.2372563060167,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9855535624028732,11,7200,1010,1
11,117,10.076242615922704,False,122.49077008119558,1.0,True,True,False,False,False,False,117,117,-1,1,0,0.34652256393361824,12,7200,1011,1
12,102,11.246243503712158,False,117.99590117018333,1.0,True,True,False,False,False,False,102,102,-1,1,0,0.320454198387285,13,7200,1012,1
13,185,10.16060968405707,False,193.36732364375055,1.0,True,True,False,False,False,False,185,185,-1,1,0,0.5722125978478546,14,7200,1013,1
14,214,11.763217421417583,True,262.07451018814106,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9801222197871574,15,7200,1014,1
15,147,10.877008030617647,False,164.73509746400185,1.0,True,True,False,False,False,False,147,147,-1,1,0,0.28638184240664194,16,7200,1015,1
16,251,11.812262993183404,True,307.8699091464059,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.984823172142472,17,7200,1016,1
17,262,12.626210588213587,True,343.3269784818148,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9885456432733712,18,7200,1017,1
18,333,12.616531419383264,True,438.1764308612855,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9902220390300557,19,7200,1018,1
19,234,12.023359946503202,False,293.3936800449478,1.0,True,True,False,False,False,False,234,234,-1,1,0,0.9684596984032067,20,7200,1019,1
20,224,10.726093880350325,True,249.4396073097898,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9803784351168267,21,7200,1020,1
21,229,14.293039625981152,False,339.2345250320482,1.0,True,True,False,False,False,False,229,229,-1,1,0,0.8629078766706384,22,7200,1021,1
22,278,14.489603015964867,True,418.0651432822147,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9885555301975443,23,7200,1022,1
23,121,10.75338826400545,False,134.57222365163136,1.0,False,False,True,False,False,False,-1,-1,121,0,1,0.4388352704085086,24,7200,1023,1
24,171,14.250667447803586,False,252.12067315086,1.0,True,False,True,False,False,True,171,-1,171,0,1,0.49821440783501664,25,7200,1024,1
25,209,11.714659527937172,True,255.5174212778154,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9853451057073508,26,7200,1025,1
26,377,12.597840071614254,True,490.3501994505543,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9900921226042083,27,7200,1026,1
27,265,12.485050442697409,True,343.1888826001712,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9871002979095588,28,7200,1027,1
28,207,10.816938577297208,True,233.4506255874148,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9769500496356475,29,7200,1028,1
29,209,12.443271514047874,True,271.569049722123,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.982312175504883,30,7200,1029,1
30,264,11.298869282293724,True,312.7285726786392,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9865429283581061,31,7200,1030,1
31,220,13.003348060674062,False,294.47311063914026,1.0,True,True,False,False,False,False,220,220,-1,1,0,0.6470766226363133,32,7200,1031,1
32,139,11.417280706307439,False,163.20303805077253,1.0,False,False,True,False,False,False,-1,-1,139,0,1,0.5593853020415972,33,7200,1032,1
33,330,11.008804259508933,True,375.3521471129241,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9878973735679222,34,7200,1033,1
34,179,10.145501487335743,False,187.04824328378444,1.0,False,False,True,False,False,False,-1,-1,179,0,1,0.33610745604265785,35,7200,1034,1
35,279,13.21375022734252,True,382.4930542071972,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9876169540545208,36,7200,1035,1
36,181,12.15716419072057,False,225.62290799089809,1.0,True,True,False,False,False,False,181,181,-1,1,0,0.7959254890771387,37,7200,1036,1
37,253,13.216060252418126,True,347.3560193012805,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9878553828469466,38,7200,1037,1
38,193,12.10314359073328,False,241.59763872423838,1.0,True,True,False,False,False,False,193,193,-1,1,0,0.5866503351942578,39,7200,1038,1
39,250,12.124157996094755,True,314.72447157574146,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9846689692843223,40,7200,1039,1
40,158,10.299147103477925,False,168.31249891584977,1.0,False,False,True,False,False,False,-1,-1,158,0,1,0.48933298770612166,41,7200,1040,1
41,155,13.215674058945696,False,210.81563331303647,1.0,False,False,True,False,False,False,-1,-1,155,0,1,0.6855323567459236,42,7200,1041,1
42,215,13.05034361547195,True,293.32067100659833,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9863391398784495,43,7200,1042,1
43,140,11.98150048564413,False,172.0500942882997,1.0,True,True,False,False,False,False,140,140,-1,1,0,0.3768221055264148,44,7200,1043,1
44,226,12.233546047792606,True,287.3528976452469,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9850220960533365,45,7200,1044,1
45,105,11.427290923583804,False,123.03336284634022,1.0,True,True,False,False,False,False,105,105,-1,1,0,0.2978670817466696,46,7200,1045,1
46,211,14.265460394729157,False,312.47534186723044,1.0,True,True,False,False,False,False,211,211,-1,1,0,0.5803388508229816,47,7200,1046,1
47,129,10.119734244069246,False,135.93125013258867,1.0,True,True,False,False,False,False,129,129,-1,1,0,0.5817424764558722,48,7200,1047,1
48,170,10.569949298044182,False,186.7463227860654,1.0,True,True,False,False,False,False,170,170,-1,1,0,0.470362531471049,49,7200,1048,1
49,258,12.89034961846183,True,343.65436728936703,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.986618020497857,50,7200,1049,1
0,250,12.124352267229648,True,313.71943863994073,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9811588788024658,1,7400,1000,1
1,166,9.725503476872133,False,168.08985310050946,1.0,True,False,True,False,False,True,166,-1,166,0,1,0.5626515363945708,2,7400,1001,1
2,256,12.736645729224179,False,339.6149870748939,1.0,True,True,False,False,False,False,256,256,-1,1,0,0.8593807659498409,3,7400,1002,1
3,195,12.881327367547685,False,260.4888853335722,1.0,False,False,True,False,False,False,-1,-1,195,0,1,0.609473850315209,4,7400,1003,1
4,201,14.21449400083221,False,295.80747308670453,1.0,True,True,False,False,False,False,201,201,-1,1,0,0.599297690683442,5,7400,1004,1
5,275,10.215544734263531,False,291.6141553303678,1.0,True,True,False,False,False,False,275,275,-1,1,0,0.7739098368698155,6,7400,1005,1
6,309,13.486457709610455,True,430.01362082606465,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9908680147324221,7,7400,1006,1
7,277,12.183778496105582,False,349.11626255449175,1.0,True,True,False,False,False,False,277,277,-1,1,0,0.8153507196194079,8,7400,1007,1
8,176,14.215351216325804,False,259.58299423531867,1.0,True,True,False,False,False,False,176,176,-1,1,0,0.7107710863342768,9,7400,1008,1
9,283,12.171204642820983,True,356.6694995697232,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9864250697861169,10,7400,1009,1
10,242,12.809226400910747,True,322.03125824994515,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9865375672051426,11,7400,1010,1
11,169,10.039092376810089,False,174.32030653104175,1.0,True,False,True,False,False,True,169,-1,169,0,1,0.4897752309488843,12,7400,1011,1
12,100,11.357981795971481,False,116.24369994576266,1.0,True,True,False,False,False,False,100,100,-1,1,0,0.3162589659149332,13,7400,1012,1
13,185,10.207468176214176,False,194.21551928057826,1.0,True,True,False,False,False,False,185,185,-1,1,0,0.5772273367863866,14,7400,1013,1
14,213,11.813122509256022,True,261.9639026347461,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9790902880033406,15,7400,1014,1
15,130,11.115427814503377,False,148.39697737079413,1.0,True,True,False,False,False,False,130,130,-1,1,0,0.26271491008843645,16,7400,1015,1
16,221,12.025083488793443,False,276.70287792355896,1.0,True,True,False,False,False,False,221,221,-1,1,0,0.8887893673580338,17,7400,1016,1
17,260,12.769150061704373,True,344.79265938351574,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9862968187633392,18,7400,1017,1
18,261,14.249793440618141,False,386.9046574320466,1.0,False,False,True,False,False,False,-1,-1,261,0,1,0.877902704681722,19,7400,1018,1
19,240,11.906996766448831,False,298.0449916986655,1.0,True,True,False,False,False,False,240,240,-1,1,0,0.9784532814014951,20,7400,1019,1
20,225,10.660303309458733,True,247.89672678085623,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9797819796827808,21,7400,1020,1
21,118,12.305149002817808,False,149.3208998558908,1.0,True,True,False,False,False,False,118,118,-1,1,0,0.3979754128022364,22,7400,1021,1
22,281,14.312637749514886,True,418.55759880995475,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9890527192249772,23,7400,1022,1
23,119,10.936209715709317,False,134.58112248173657,1.0,False,False,True,False,False,False,-1,-1,119,0,1,0.4388357034811018,24,7400,1023,1
24,273,15.014215244709574,False,425.29817739648297,1.0,True,True,False,False,False,False,273,273,-1,1,0,0.832068156807542,25,7400,1024,1
25,206,11.893835184710671,True,255.2896457058859,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9838926150014974,26,7400,1025,1
26,155,12.836739482930646,False,203.6579824532027,1.0,False,False,True,False,False,False,-1,-1,155,0,1,0.4247456963069127,27,7400,1026,1
27,272,12.135358738442429,True,341.8158167575891,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.984013341040375,28,7400,1027,1
28,188,12.002502575394729,True,234.36288442704654,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9814174926762541,29,7400,1028,1
29,208,12.502435034144842,True,271.28062914359447,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9824520841299565,30,7400,1029,1
30,264,11.30717751196442,True,312.44533988336946,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9856109474688127,31,7400,1030,1
31,219,13.027049477378421,False,293.6403331100236,1.0,True,True,False,False,False,False,219,219,-1,1,0,0.6438515584561505,32,7400,1031,1
32,137,11.446223601656206,False,161.7426772487626,1.0,False,False,True,False,False,False,-1,-1,137,0,1,0.5537567132735178,33,7400,1032,1
33,187,13.574833434728568,False,262.09582468427357,1.0,False,False,True,False,False,False,-1,-1,187,0,1,0.7066385220424053,34,7400,1033,1
34,181,10.100672364347377,False,186.40576724038357,1.0,False,False,True,False,False,False,-1,-1,181,0,1,0.3404947748908785,35,7400,1034,1
35,170,12.129821697518102,False,212.3693006072843,1.0,True,True,False,False,False,False,170,170,-1,1,0,0.5486887254640177,36,7400,1035,1
36,220,12.26595951693067,True,278.18974104167603,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9821903681108286,37,7400,1036,1
37,255,13.127668311099399,True,347.19199303463864,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9869129055405543,38,7400,1037,1
38,190,12.582620790183482,False,246.18165905608336,1.0,True,True,False,False,False,False,190,190,-1,1,0,0.5972990018010749,39,7400,1038,1
39,271,11.279993328934301,True,316.42109501419037,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9854553665390859,40,7400,1039,1
