,episode_length,velocity_step_mean,success,episode_reward,episode_cost,crash,crash_vehicle,out_of_road,route_completion,episode,ckpt_index,env_id,num_ep_in_one_env,method
0,443,8.256840337758577,True,378.93744115681295,0,False,False,False,0.9866845164057184,1,6000,1035,1,ppl_rss_mpc
