,episode_length,velocity_step_mean,success,episode_reward,episode_cost,crash,crash_vehicle,out_of_road,route_completion,episode,ckpt_index,env_id,num_ep_in_one_env,method
0,800,1.5803984656037249,False,125.48982448748932,0,False,False,False,0.4380617285970817,1,10000,1032,1,ppl_rss_mpc
