,episode_length,velocity_step_mean,success,episode_reward,episode_cost,crash,crash_vehicle,out_of_road,route_completion,episode,ckpt_index,env_id,num_ep_in_one_env,method
0,337,10.854227374797864,True,379.5419933243964,0,False,False,False,0.985801226953654,1,6000,1035,1,ppl_rss_mpc
