ckpt_index,env_id,episode,episode_in_env,step_in_episode,mode,filter_applied,obstacle_detected,dynamic_vehicle_detected,step_cost,total_cost,crash,crash_vehicle,crash_object,crash_sidewalk,out_of_road,route_completion,velocity,step_reward,d_obs,d_brake,d_front,d_dynamic,clearance_margin,risk_step,rss_margin,left_feasible,right_feasible,num_static_obstacles,num_dynamic_vehicles,lidar_fallback_used,lidar_fallback_distance,lidar_fallback_source,nearest_object_type,nearest_object_class,nearest_object_distance,nearest_object_longitudinal,nearest_object_lateral,nearest_object_speed,blocking_object_type,blocking_object_class,blocking_object_distance,blocking_object_longitudinal,blocking_object_lateral,blocking_object_speed,selected_score,selected_progress_score,selected_intervention_cost,action_delta,env_action_nominal_steer,env_action_nominal_throttle_brake,env_action_safe_steer,env_action_safe_throttle_brake,internal_action_nominal_acc,internal_action_nominal_steer,internal_action_safe_acc,internal_action_safe_steer,adapter_error
3000,1000,1,1,11,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.01582834063598039,0.10711439698938878,-0.0026655872948465787,,,,,-0.34625463485829044,0,-0.34625463485829044,False,False,10,0,False,,,vehicle,PGMap,4.953745365142822,-4.953745365141709,3.3205563995082976e-06,0.0,vehicle,PGMap,4.953745365142822,-4.953745365141709,3.3205563995082976e-06,0.0,-0.4319571483233965,0.02405777573585866,45.60149240592551,1.901931881904602,0.3344151973724365,0.8723011016845703,0.0,-1.0,1.7446022033691406,0.3344151973724365,-5.0,0.0,
3000,1000,1,1,12,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.015796033438283008,0.2392216622829606,-0.0090281587392091,,,,,-0.34940223693919137,0,-0.34940223693919137,False,False,10,0,False,,,vehicle,PGMap,4.950597763061523,-4.9505977630608085,2.660718374174881e-06,0.0,vehicle,PGMap,4.950597763061523,-4.9505977630608085,2.660718374174881e-06,0.0,-0.44657735505088364,0.010711439698938917,45.72887947498225,1.9064940214157104,0.333864688873291,0.8770332336425781,0.0,-1.0,1.7540664672851562,0.333864688873291,-5.0,0.0,
3000,1000,1,1,13,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.01578610847688383,0.10805933922529946,-0.002617942873388496,,,,,-0.3595068931583638,0,-0.3595068931583638,False,False,10,0,False,,,vehicle,PGMap,4.940493106842041,-4.940493106841636,2.000933891644324e-06,0.0,vehicle,PGMap,4.940493106842041,-4.940493106841636,2.000933891644324e-06,0.0,-0.43213026601907034,0.023922166228295925,45.605243224736626,1.9020733833312988,0.3344452381134033,0.8724393844604492,0.0,-1.0,1.7448787689208984,0.3344452381134033,-5.0,0.0,
3000,1000,1,1,14,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.015754127537518158,0.23877143859865796,-0.008928141593932992,,,,,-0.36261110305857613,0,-0.36261110305857613,False,False,10,0,False,,,vehicle,PGMap,4.937388896942139,-4.937388896941424,2.655896311082818e-06,0.0,vehicle,PGMap,4.937388896942139,-4.937388896941424,2.655896311082818e-06,0.0,-0.4464975526740178,0.010805933922529687,45.73034865965475,1.9065535068511963,0.3339041471481323,0.8770866394042969,0.0,-1.0,1.7541732788085938,0.3339041471481323,-5.0,0.0,
3000,1000,1,1,15,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.01574434588585347,0.10816682875166102,-0.0025726364776487752,,,,,-0.372613716126204,0,-0.372613716126204,False,False,10,0,False,,,vehicle,PGMap,4.927386283874512,-4.927386283873796,2.655375191329245e-06,0.0,vehicle,PGMap,4.927386283874512,-4.927386283873796,2.655375191329245e-06,0.0,-0.43220361937188945,0.02387714385986578,45.608076323175524,1.9021817445755005,0.3344782590866089,0.8725435733795166,0.0,-1.0,1.7450871467590332,0.3344782590866089,-5.0,0.0,
3000,1000,1,1,16,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.01571233597962657,0.23905384540568947,-0.00893593066930721,,,,,-0.3756731033346883,0,-0.3756731033346883,False,False,10,0,False,,,vehicle,PGMap,4.9243268966674805,-4.9243268966653115,4.6215332710929346e-06,0.0,vehicle,PGMap,4.9243268966674805,-4.9243268966653115,4.6215332710929346e-06,0.0,-0.44650919526552774,0.010816682875165719,45.73258781406935,1.9066404104232788,0.3339390754699707,0.8771686553955078,0.0,-1.0,1.7543373107910156,0.3339390754699707,-5.0,0.0,
3000,1000,1,1,17,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.015702494869667787,0.10803069174299845,-0.002591845743357679,,,,,-0.38568477630897924,0,-0.38568477630897924,False,False,10,0,False,,,vehicle,PGMap,4.914315223693848,-4.914315223691021,5.270608786082922e-06,0.0,vehicle,PGMap,4.914315223693848,-4.914315223691021,5.270608786082922e-06,0.0,-0.4321966826113374,0.02390538454056858,45.6102067151906,1.9022648334503174,0.33451366424560547,0.8726216554641724,0.0,-1.0,1.7452433109283447,0.33451366424560547,-5.0,0.0,
3000,1000,1,1,18,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.015670448373721443,0.23904302716275286,-0.0089474234431973,,,,,-0.38876276016517863,0,-0.38876276016517863,False,False,10,0,False,,,vehicle,PGMap,4.9112372398376465,-4.911237239834821,5.267328004434354e-06,0.0,vehicle,PGMap,4.9112372398376465,-4.911237239834821,5.267328004434354e-06,0.0,-0.4465470329480574,0.010803069174300095,45.73501021223575,1.906733751296997,0.33397340774536133,0.8772574663162231,0.0,-1.0,1.7545149326324463,0.33397340774536133,-5.0,0.0,
3000,1000,1,1,19,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.01566060269004773,0.10805000364797258,-0.0025931893512599045,,,,,-0.398785877230611,0,-0.398785877230611,False,False,10,0,False,,,vehicle,PGMap,4.901214122772217,-4.901214122769389,5.2655332823193975e-06,0.0,vehicle,PGMap,4.901214122772217,-4.901214122769389,5.2655332823193975e-06,0.0,-0.4322218004683729,0.023904302716275323,45.61261031846482,1.9023576974868774,0.3345487117767334,0.8727098703384399,0.0,-1.0,1.7454197406768799,0.3345487117767334,-5.0,0.0,
3000,1000,1,1,20,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.015628569915246176,0.23900654912007419,-0.008943296059965525,,,,,-0.4018652915998624,0,-0.4018652915998624,False,False,10,0,False,,,vehicle,PGMap,4.898134708404541,-4.898134708400137,6.568595783182288e-06,0.0,vehicle,PGMap,4.898134708404541,-4.898134708400137,6.568595783182288e-06,0.0,-0.4465683641094657,0.010805000364797288,45.7373364474263,1.9068238735198975,0.3340083360671997,0.877342700958252,0.0,-1.0,1.754685401916504,0.3340083360671997,-5.0,0.0,
3000,1000,1,1,21,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.01561873185443068,0.10806345939654757,-0.0025907446146003015,,,,,-0.4118841171292953,0,-0.4118841171292953,False,False,10,0,False,,,vehicle,PGMap,4.888115882873535,-4.8881158828707045,5.260686579939877e-06,0.0,vehicle,PGMap,4.888115882873535,-4.8881158828707045,5.260686579939877e-06,0.0,-0.43224999880307946,0.023900654912007782,45.61506537150872,1.9024525880813599,0.3345836400985718,0.8727999925613403,0.0,-1.0,1.7455999851226807,0.3345836400985718,-5.0,0.0,
3000,1000,1,1,22,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.01558670060420077,0.2390180379153384,-0.008942767523228633,,,,,-0.4149611473127486,0,-0.4149611473127486,False,False,10,0,False,,,vehicle,PGMap,4.88503885269165,-4.885038852687251,6.556341403651164e-06,0.0,vehicle,PGMap,4.88503885269165,-4.885038852687251,6.556341403651164e-06,0.0,-0.44659008982699555,0.010806345939655048,45.73964357666506,1.9069132804870605,0.3340435028076172,0.8774272203445435,0.0,-1.0,1.754854440689087,0.3340435028076172,-5.0,0.0,
3000,1000,1,1,23,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.015576861018813629,0.10805726051351774,-0.002591249346732139,,,,,-0.42497949600502505,0,-0.42497949600502505,False,False,10,0,False,,,vehicle,PGMap,4.875020503997803,-4.875020503994975,5.25086893786221e-06,0.0,vehicle,PGMap,4.875020503997803,-4.875020503994975,5.25086893786221e-06,0.0,-0.432272727229869,0.023901803791533522,45.617453102140246,1.9025450944900513,0.33461880683898926,0.8728876113891602,0.0,-1.0,1.7457752227783203,0.33461880683898926,-5.0,0.0,
3000,1000,1,1,24,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.015544828244012076,0.23901975154887967,-0.008943236649035902,,,,,-0.4280570030256312,0,-0.4280570030256312,False,False,10,0,False,,,vehicle,PGMap,4.87194299697876,-4.871942996974369,6.541445702292119e-06,0.0,vehicle,PGMap,4.87194299697876,-4.871942996974369,6.541445702292119e-06,0.0,-0.44661397327368435,0.010805726051351694,45.74196993250361,1.9070032835006714,0.33407843112945557,0.8775124549865723,0.0,-1.0,1.7550249099731445,0.33407843112945557,-5.0,0.0,
3000,1000,1,1,25,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.015534988658624935,0.10805682092923956,-0.0025912513248613905,,,,,-0.43807582855506766,0,-0.43807582855506766,False,False,10,0,False,,,vehicle,PGMap,4.861924171447754,-4.861924171444932,5.238356097214464e-06,0.0,vehicle,PGMap,4.861924171447754,-4.861924171444932,5.238356097214464e-06,0.0,-0.4322965303133288,0.02390197515488814,45.619850546821695,1.9026378393173218,0.33465397357940674,0.8729755878448486,0.0,-1.0,1.7459511756896973,0.33465397357940674,-5.0,0.0,
3000,1000,1,1,26,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.015502955883823383,0.23901750147356574,-0.008943246774374813,,,,,-0.44115333557567116,0,-0.44115333557567116,False,False,10,0,False,,,vehicle,PGMap,4.858846664428711,-4.858846664424329,6.5258772351905275e-06,0.0,vehicle,PGMap,4.858846664428711,-4.858846664424329,6.5258772351905275e-06,0.0,-0.4466371847622532,0.010805682092923685,45.74428668551769,1.9070929288864136,0.33411335945129395,0.8775973320007324,0.0,-1.0,1.7551946640014648,0.33411335945129395,-5.0,0.0,
3000,1000,1,1,27,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.015493116298436242,0.10805814713256985,-0.0025912453569464046,,,,,-0.45117216110511205,0,-0.45117216110511205,False,False,10,0,False,,,vehicle,PGMap,4.848827838897705,-4.848827838894888,5.227349873620053e-06,0.0,vehicle,PGMap,4.848827838897705,-4.848827838894888,5.227349873620053e-06,0.0,-0.4323207280177156,0.02390175014735642,45.6222478165072,1.9027305841445923,0.33468878269195557,0.8730635643005371,0.0,-1.0,1.7461271286010742,0.33468878269195557,-5.0,0.0,
3000,1000,1,1,28,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.01546108352363469,0.2390175908805092,-0.008943246372043568,,,,,-0.45424966812571466,0,-0.45424966812571466,False,False,10,0,False,,,vehicle,PGMap,4.845750331878662,-4.845750331874285,6.513466022102719e-06,0.0,vehicle,PGMap,4.845750331878662,-4.845750331874285,6.513466022102719e-06,0.0,-0.44666025328154907,0.010805814713257067,45.74660679948062,1.9071828126907349,0.3341484069824219,0.8776823282241821,0.0,-1.0,1.7553646564483643,0.3341484069824219,-5.0,0.0,
3000,1000,1,1,29,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.015451243938247549,0.10805815458318759,-0.0025912453234186246,,,,,-0.4642684936551591,0,-0.4642684936551591,False,False,10,0,False,,,vehicle,PGMap,4.835731506347656,-4.835731506344841,5.219008316735148e-06,0.0,vehicle,PGMap,4.835731506347656,-4.835731506344841,5.219008316735148e-06,0.0,-0.4323446626425499,0.02390175908805083,45.62464217306007,1.9028232097625732,0.33472394943237305,0.873151421546936,0.0,-1.0,1.746302843093872,0.33472394943237305,-5.0,0.0,
3000,1000,1,1,30,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.015419211163445997,0.23901814222349846,-0.008943243891000116,,,,,-0.46734600067575727,0,-0.46734600067575727,False,False,10,0,False,,,vehicle,PGMap,4.832653999328613,-4.8326539993242426,6.499638427336302e-06,0.0,vehicle,PGMap,4.832653999328613,-4.8326539993242426,6.499638427336302e-06,0.0,-0.44668345507538737,0.010805815458318857,45.74892705337062,1.9072725772857666,0.33418357372283936,0.8777673244476318,0.0,-1.0,1.7555346488952637,0.33418357372283936,-5.0,0.0,
3000,1000,1,1,31,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.015409371578058856,0.10805772990006997,-0.002591247234492654,,,,,-0.4773648262052035,0,-0.4773648262052035,False,False,10,0,False,,,vehicle,PGMap,4.822635173797607,-4.822635173794796,5.207491038830756e-06,0.0,vehicle,PGMap,4.822635173797607,-4.822635173794796,5.207491038830756e-06,0.0,-0.43236855011977005,0.023901814222349733,45.62703643421197,1.9029158353805542,0.3347588777542114,0.873239278793335,0.0,-1.0,1.74647855758667,0.3347588777542114,-5.0,0.0,
3000,1000,1,1,32,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.015377338803257305,0.23901799321186393,-0.008943244561552472,,,,,-0.48044233322580077,0,-0.48044233322580077,False,False,10,0,False,,,vehicle,PGMap,4.8195576667785645,-4.819557666774199,6.4868800359623745e-06,0.0,vehicle,PGMap,4.8195576667785645,-4.819557666774199,6.4868800359623745e-06,0.0,-0.44670666767473266,0.010805772990007323,45.751244066474,1.9073623418807983,0.3342186212539673,0.877852201461792,0.0,-1.0,1.755704402923584,0.3342186212539673,-5.0,0.0,
3000,1000,1,1,33,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.015367499217870164,0.1080579832198994,-0.0025912460945534213,,,,,-0.4904611587552514,0,-0.4904611587552514,False,False,10,0,False,,,vehicle,PGMap,4.8095388412475595,-4.809538841244748,5.198957727777751e-06,0.0,vehicle,PGMap,4.8095388412475595,-4.809538841244748,5.198957727777751e-06,0.0,-0.43239247610380954,0.023901799321186763,45.62942754249963,1.9030083417892456,0.3347938060760498,0.8733270168304443,0.0,-1.0,1.7466540336608887,0.3347938060760498,-5.0,0.0,
3000,1000,1,1,34,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.015335466443068612,0.23901808261880972,-0.008943244159221216,,,,,-0.4935386657758416,0,-0.4935386657758416,False,False,10,0,False,,,vehicle,PGMap,4.806461334228516,-4.806461334224158,6.473063845406866e-06,0.0,vehicle,PGMap,4.806461334228516,-4.806461334224158,6.473063845406866e-06,0.0,-0.4467297486456445,0.010805798321990056,45.75355469676346,1.907451868057251,0.3342536687850952,0.877936840057373,0.0,-1.0,1.755873680114746,0.3342536687850952,-5.0,0.0,
3000,1000,1,1,35,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.015325626857681471,0.10805772990008827,-0.0025912472344925717,,,,,-0.5035574913052914,0,-0.5035574913052914,False,False,10,0,False,,,vehicle,PGMap,4.796442508697511,-4.7964425086947085,5.184878850940389e-06,0.0,vehicle,PGMap,4.796442508697511,-4.7964425086947085,5.184878850940389e-06,0.0,-0.43241634831142733,0.02390180826188117,45.63181565733085,1.903100848197937,0.3348289728164673,0.8734146356582642,0.0,-1.0,1.7468292713165283,0.3348289728164673,-5.0,0.0,
3000,1000,1,1,36,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.015293594082879919,0.2390179932118608,-0.008943244561552486,,,,,-0.5066349983258762,0,-0.5066349983258762,False,False,10,0,False,,,vehicle,PGMap,4.793365001678467,-4.793365001674124,6.453514484468481e-06,0.0,vehicle,PGMap,4.793365001678467,-4.793365001674124,6.453514484468481e-06,0.0,-0.446752880878182,0.010805772990009099,45.75586538681911,1.907541275024414,0.33428871631622314,0.8780214786529541,0.0,-1.0,1.7560429573059082,0.33428871631622314,-5.0,0.0,
3000,1000,1,1,37,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.015283754497492778,0.1080577671529712,-0.0025912470668545983,,,,,-0.516653823855334,0,-0.516653823855334,False,False,10,0,False,,,vehicle,PGMap,4.783346176147462,-4.783346176144666,5.171677082266905e-06,0.0,vehicle,PGMap,4.783346176147462,-4.783346176144666,5.171677082266905e-06,0.0,-0.43244023824095534,0.023901799321185874,45.63420375621412,1.9031932353973389,0.3348640203475952,0.873502254486084,0.0,-1.0,1.747004508972168,0.3348640203475952,-5.0,0.0,
3000,1000,1,1,38,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.015251721722691226,0.23901803791534726,-0.008943244360386796,,,,,-0.519731330875917,0,-0.519731330875917,False,False,10,0,False,,,vehicle,PGMap,4.780268669128419,-4.780268669124083,6.4385313269454715e-06,0.0,vehicle,PGMap,4.780268669128419,-4.780268669124083,6.4385313269454715e-06,0.0,-0.4467759854482029,0.010805776715296733,45.758176216349966,1.9076306819915771,0.3343238830566406,0.8781061172485352,0.0,-1.0,1.7562122344970703,0.3343238830566406,-5.0,0.0,
3000,1000,1,1,39,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.015241882137304085,0.10805776715297984,-0.0025912470668545593,,,,,-0.5297501564053801,0,-0.5297501564053801,False,False,10,0,False,,,vehicle,PGMap,4.770249843597413,-4.77024984359462,5.1612032150536936e-06,0.0,vehicle,PGMap,4.770249843597413,-4.77024984359462,5.1612032150536936e-06,0.0,-0.4324641161966326,0.02390180379153441,45.6365919988167,1.9032857418060303,0.3348991870880127,0.8735898733139038,0.0,-1.0,1.7471797466278076,0.3348991870880127,-5.0,0.0,
3000,1000,1,1,40,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.015209849362502532,0.2390180230141884,-0.008943244427442012,,,,,-0.5328276634259588,0,-0.5328276634259588,False,False,10,0,False,,,vehicle,PGMap,4.76717233657837,-4.767172336574041,6.424857337307671e-06,0.0,vehicle,PGMap,4.76717233657837,-4.767172336574041,6.424857337307671e-06,0.0,-0.4467990927469923,0.010805776715297621,45.760486946228994,1.9077202081680298,0.334358811378479,0.8781907558441162,0.0,-1.0,1.7563815116882324,0.334358811378479,-5.0,0.0,
3000,1000,1,1,41,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.015200009777115392,0.10805776715297,-0.0025912470668546035,,,,,-0.5428464889554245,0,-0.5428464889554245,False,False,10,0,False,,,vehicle,PGMap,4.757153511047364,-4.757153511044575,5.150591779661412e-06,0.0,vehicle,PGMap,4.757153511047364,-4.757153511044575,5.150591779661412e-06,0.0,-0.4324879669806866,0.023901802301418824,45.63897692821054,1.9033780097961426,0.3349341154098511,0.8736773729324341,0.0,-1.0,1.7473547458648682,0.3349341154098511,-5.0,0.0,
3000,1000,1,1,42,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.01516797700231384,0.23901802301418687,-0.008943244427442019,,,,,-0.5459239959760014,0,-0.5459239959760014,False,False,10,0,False,,,vehicle,PGMap,4.754076004028321,-4.754076004023998,6.410967797425551e-06,0.0,vehicle,PGMap,4.754076004028321,-4.754076004023998,6.410967797425551e-06,0.0,-0.44682220223779273,0.010805776715296733,45.76279789530895,1.9078096151351929,0.3343939781188965,0.8782753944396973,0.0,-1.0,1.7565507888793945,0.3343939781188965,-5.0,0.0,
3000,1000,1,1,43,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.015158137416926698,0.10805779695529652,-0.0025912469327441343,,,,,-0.5559428215054698,0,-0.5559428215054698,False,False,10,0,False,,,vehicle,PGMap,4.744057178497315,-4.74405717849453,5.140502991083847e-06,0.0,vehicle,PGMap,4.744057178497315,-4.74405717849453,5.140502991083847e-06,0.0,-0.432511817710148,0.023901802301418824,45.64136200115668,1.9034702777862549,0.334969162940979,0.8737648725509644,0.0,-1.0,1.7475297451019287,0.334969162940979,-5.0,0.0,
3000,1000,1,1,44,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.015126104642125146,0.23901802301418698,-0.008943244427442019,,,,,-0.5590203285260431,0,-0.5590203285260431,False,False,10,0,False,,,vehicle,PGMap,4.740979671478272,-4.740979671473957,6.397268150089562e-06,0.0,vehicle,PGMap,4.740979671478272,-4.740979671473957,6.397268150089562e-06,0.0,-0.44684527633029625,0.010805779695529682,45.765105602582594,1.907899022102356,0.3344290256500244,0.8783599138259888,0.0,-1.0,1.7567198276519775,0.3344290256500244,-5.0,0.0,
3000,1000,1,1,45,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.015116265056738005,0.10805773735065105,-0.002591247200965039,,,,,-0.5690391540555142,0,-0.5690391540555142,False,False,10,0,False,,,vehicle,PGMap,4.7309608459472665,-4.730960845944486,5.130169548431503e-06,0.0,vehicle,PGMap,4.7309608459472665,-4.730960845944486,5.130169548431503e-06,0.0,-0.43253563610239554,0.023901802301418824,45.64374384038143,1.9035624265670776,0.3350040912628174,0.8738522529602051,0.0,-1.0,1.7477045059204102,0.3350040912628174,-5.0,0.0,
3000,1000,1,1,46,clearance_stop,True,True,False,0,0,False,False,False,False,False,0.015084232281936453,0.23901803791534446,-0.00894324436038681,,,,,-0.5721166610760857,0,-0.5721166610760857,False,False,10,0,False,,,vehicle,PGMap,4.7278833389282235,-4.727883338923914,6.383430295086041e-06,0.0,vehicle,PGMap,4.7278833389282235,-4.727883338923914,6.383430295086041e-06,0.0,-0.44686832774019014,0.010805773735064672,45.76741014752548,1.9079883098602295,0.33446407318115234,0.8784443140029907,0.0,-1.0,1.7568886280059814,0.33446407318115234,-5.0,0.0,
