,episode_length,velocity_step_mean,success,episode_reward,episode_cost,crash,crash_vehicle,out_of_road,route_completion,episode,ckpt_index,env_id,num_ep_in_one_env
0,249,12.125133071768436,True,314.2120386137374,2.0,False,False,False,0.9850645555081272,1,6000,1000,1
1,286,10.133439090044948,True,301.91677688588936,11.0,False,False,False,0.9801176997210919,2,6000,1001,1
2,229,13.114518296966148,False,310.5684355011988,13.0,False,False,True,0.7752940747085854,3,6000,1002,1
3,340,12.258931283014181,True,432.23753483655673,10.0,False,False,False,0.9910021833733733,4,6000,1003,1
4,170,13.75106208987605,False,240.73830109729727,1.0,False,False,True,0.4808169223877666,5,6000,1004,1
5,315,11.337600995507971,True,367.8991096835852,5.0,False,False,False,0.9848441913379166,6,6000,1005,1
6,341,12.296556185828203,True,431.7129032952507,5.0,False,False,False,0.9899533551414899,7,6000,1006,1
7,137,10.88598459614645,False,153.06034826990324,1.0,False,False,True,0.36938701753757697,8,6000,1007,1
8,211,13.510066501744639,False,295.08850976650695,17.0,True,False,True,0.8008647122658498,9,6000,1008,1
9,209,11.12131230551918,False,238.87423714276147,1.0,False,False,True,0.6689963073280447,10,6000,1009,1
10,225,11.760432026950795,False,272.2065743515311,11.0,True,False,True,0.8358067014352735,11,6000,1010,1
11,315,10.624193830156779,True,345.75910360437126,0.0,False,False,False,0.9853933279240534,12,6000,1011,1
12,281,13.131242426190822,True,382.05596260580523,3.0,False,False,False,0.9901349792162853,13,6000,1012,1
13,216,11.097616192319718,False,248.57624240418602,1.0,False,False,True,0.7157998531177477,14,6000,1013,1
14,209,12.065173622190896,True,262.3402033204992,0.0,False,False,False,0.9817106714133313,15,6000,1014,1
15,151,11.304448817054777,False,177.77184661646393,16.0,False,False,True,0.30970992207242626,16,6000,1015,1
16,127,10.1976823094718,False,133.83209243847838,1.0,False,False,True,0.44883515915561156,17,6000,1016,1
17,275,12.155067890728851,True,347.1677525651573,8.0,False,False,False,0.9875709942219356,18,6000,1017,1
18,201,14.19930161060481,False,296.29114517970226,1.0,False,False,True,0.6891072689898812,19,6000,1018,1
19,130,9.900757314903446,False,133.3107510832835,1.0,False,False,True,0.469337015455792,20,6000,1019,1
20,218,10.943244419186891,True,248.3617097391193,0.0,False,False,False,0.9841184762241765,21,6000,1020,1
21,275,13.505087227617288,True,384.00169110559295,4.0,False,False,False,0.989296919916742,22,6000,1021,1
22,328,12.344975350591808,True,420.1738748536547,26.0,False,False,False,0.989941240461626,23,6000,1022,1
23,251,12.057948353876721,True,314.2041913917138,3.0,False,False,False,0.9824808611525774,24,6000,1023,1
24,238,14.729163412697115,False,363.15014079661444,6.0,False,False,True,0.6990810113775656,25,6000,1024,1
25,203,12.03684543008074,True,254.8768978583674,0.0,False,False,False,0.9823620149441504,26,6000,1025,1
26,165,12.201229284354739,False,206.9107507546492,1.0,False,False,True,0.43158851489443234,27,6000,1026,1
27,253,12.952050244812659,True,339.572309453976,0.0,False,False,False,0.9867812115678158,28,6000,1027,1
28,178,12.622386488199679,True,231.57079074563114,0.0,False,False,False,0.9831674386236707,29,6000,1028,1
29,211,12.284509652663598,True,269.5474377674052,6.0,False,False,False,0.982154374960078,30,6000,1029,1
30,262,11.405306118860263,True,312.428510723607,0.0,False,False,False,0.9857104750517103,31,6000,1030,1
31,344,13.14500672599195,True,468.28904770704355,20.0,False,False,False,0.9905116786868217,32,6000,1031,1
32,127,10.893641599296528,False,143.62115594121187,6.0,False,False,True,0.505910732302708,33,6000,1032,1
33,270,13.555897007032366,True,380.00680976122584,0.0,False,False,False,0.9869672258796404,34,6000,1033,1
34,400,13.099484933777555,True,541.4157631078436,0.0,False,False,False,0.9901173850808026,35,6000,1034,1
35,294,12.492268203159915,True,379.58215041795654,9.0,False,False,False,0.9866365582486024,36,6000,1035,1
36,216,12.62828381772832,True,282.19005516355236,0.0,False,False,False,0.9836384408727089,37,6000,1036,1
37,251,13.488950764013778,True,351.0377561863048,1.0,False,False,False,0.9875638563298513,38,6000,1037,1
38,207,12.838722992304861,False,273.6442205342291,9.0,False,False,True,0.6467524035029041,39,6000,1038,1
39,258,11.932737101181274,True,319.44373234784865,9.0,False,False,False,0.9855958388960534,40,6000,1039,1
40,142,10.755925735483977,False,155.85863582250786,1.0,False,False,True,0.4637315043114914,41,6000,1040,1
41,255,11.763767932407937,True,310.118501197049,0.0,False,False,False,0.9831733835261475,42,6000,1041,1
42,155,11.011275607183954,False,177.45667758275056,1.0,False,False,True,0.6106492745963438,43,6000,1042,1
43,215,12.18350387440698,False,270.77982161053205,4.0,False,False,True,0.5801622905028045,44,6000,1043,1
44,223,12.448380868621332,True,287.2857078705482,10.0,False,False,False,0.9824334374117555,45,6000,1044,1
45,330,12.649676752382566,True,430.59263164304036,9.0,False,False,False,0.9886205830552919,46,6000,1045,1
46,385,13.852572315794967,True,554.3301488185201,7.0,False,False,False,0.991779569772285,47,6000,1046,1
47,199,11.128301407626616,True,229.252348283912,0.0,False,False,False,0.9781988650266848,48,6000,1047,1
48,334,11.695129809943476,True,405.37728115408976,0.0,False,False,False,0.9849484858946754,49,6000,1048,1
49,251,13.211477233485432,True,343.76368477661646,0.0,False,False,False,0.9892791831638509,50,6000,1049,1
0,248,12.103728003006093,True,310.0714296630404,9.0,False,False,False,0.985645809528783,1,6200,1000,1
1,187,10.075382345317207,False,194.02925224412937,13.0,False,False,True,0.6385779224014959,2,6200,1001,1
2,227,13.079804651127048,False,307.15137184691207,10.0,False,False,True,0.7658789880121482,3,6200,1002,1
3,343,12.197514670265603,True,430.4232202698749,8.0,False,False,False,0.9878018668169845,4,6200,1003,1
4,158,13.833137502412423,False,225.20146052233494,1.0,False,False,True,0.4512847688163161,5,6200,1004,1
5,316,11.396413612267235,True,369.5981628911756,4.0,False,False,False,0.985023162221429,6,6200,1005,1
