,episode_length,velocity_step_mean,success,episode_reward,episode_cost,crash,crash_vehicle,out_of_road,route_completion,episode,ckpt_index,env_id,num_ep_in_one_env,method
0,265,11.295212116337094,True,311.7385340106832,0,False,False,False,0.9825085004109291,1,10000,1030,1,ppl_rss_mpc
1,501,8.971137045159308,True,465.9755932995896,0,False,False,False,0.9897623585620664,2,10000,1031,1,ppl_rss_mpc
