,episode_length,velocity_step_mean,success,episode_reward,episode_cost,crash,crash_vehicle,out_of_road,route_completion,episode,ckpt_index,env_id,num_ep_in_one_env,method
0,230,10.228287970928747,False,243.70576051509696,1.0,False,False,True,0.6903393979893696,1,6000,1009,1,ppl_rss_mpc
