ckpt_index,method,env_id,episode,episode_in_env,step,mode,reason,rss_margin,rss_margin_current,rss_margin_min_pred,rss_margin_final_pred,rss_lateral_clearance_min_pred,rss_lateral_clearance_final_pred,predicted_progress,mpc_success,mpc_num_candidates,mpc_num_feasible,mpc_best_cost,fallback_used,cbf_mode,cbf_reason,cbf_action_delta,cbf_acc_safe,cbf_steer_safe,cbf_reference_mode,cbf_reference_action_delta,cbf_reference_acc_safe,cbf_reference_steer_safe,cbf_guard_used,cbf_guard_delta,selective_mpc_enabled,mpc_called,mpc_call_reason,deadlock_risk,deadlock_score,deadlock_counter,deadlock_window_progress,deadlock_window_avg_speed,deadlock_cbf_active_ratio,deadlock_front_active_ratio,deadlock_avg_cbf_delta,deadlock_cbf_fallback_ratio,deadlock_route_completion,deadlock_reason,terminal_recoverable,terminal_recovery_reason,recovery_progress,recovery_margin_improvement,blocking_object_final,minimum_risk_stop_used,mpc_terminal_feasible,mpc_guard_rejected,cbf_guard_override_used,cbf_guard_override_reason,certified_recovery_override_used,certified_recovery_override_reason,guard_reject_reason,lateral_guard_reject_reason,recovery_hold_used,mpc_failure_reason,mpc_num_corridors,mpc_num_rss_feasible,mpc_num_road_safe,mpc_num_terminal_recoverable,mpc_num_guard_rejected,mpc_no_rss_feasible_count,mpc_no_road_safe_count,mpc_no_terminal_recoverable_count,mpc_guard_rejected_count,active_recovery_corridor,selected_recovery_corridor,previous_recovery_corridor,corridor_switch_used,corridor_switch_reason,left_corridor_available,right_corridor_available,forward_corridor_available,recenter_corridor_available,drivable_corridor_available,no_left_corridor,no_right_corridor,no_forward_corridor,no_recenter_corridor,road_boundary_active,corridor_target_lateral_offset,corridor_target_speed,corridor_cost,corridor_terminal_recoverable,first_step_recovery_feasible,first_step_recovery_reason,recovery_horizon_steps_used,dynamic_vehicle_detected,candidate_family,selected_candidate_family,best_candidate_family,is_lateral_escape,lateral_certified_gate,first_acc,first_steer,num_candidates_brake,num_candidates_creep,num_candidates_left,num_candidates_right,best_brake_cost,best_creep_cost,best_left_cost,best_right_cost,best_left_terminal_recoverable,best_right_terminal_recoverable,best_left_guard_rejected,best_right_guard_rejected,left_reject_reason,right_reject_reason,brake_selected_reason,mpc_time_ms,candidate_generation_time_ms,candidate_evaluation_time_ms,num_total_candidates,num_random_candidates,num_structured_candidates,lateral_rss_margin,front_object_path_overlap,front_object_lateral_distance,front_object_lateral_margin,front_object_deconflicted,longitudinal_constraint_relaxed_by_lateral_escape,initial_lateral_rss_margin,final_lateral_rss_margin,predicted_lateral_distance,predicted_lateral_rss_margin,predicted_path_overlap,predicted_path_overlap_reducing,terminal_lateral_separation_safe,terminal_lateral_deconflicted,road_boundary_safe,immediate_longitudinal_margin_safe,conservative_longitudinal_margin_safe,critical_longitudinal_margin_safe,lateral_rss_improvement,path_overlap_reduced,terminal_deconflicted,first_step_lateral_margin_improves,first_step_path_overlap_reduces,first_step_lateral_distance_increases,lateral_escape_candidate,lateral_escape_certified,lateral_escape_certification_reason,lateral_escape_reject_reason,lateral_escape_used_relaxed_longitudinal_gate,lateral_escape_rejected_by_conservative_gate,lateral_escape_rejected_by_critical_margin,lateral_escape_lateral_rss_safe,lateral_escape_lateral_margin_improved,lateral_escape_path_overlap_reduced,lateral_escape_terminal_recoverable,lateral_escape_terminal_reason,lateral_escape_low_speed_creep,lateral_escape_no_immediate_collision_risk,lateral_escape_steer_toward_escape,certified_lateral_escape_used,certified_lateral_escape_side,certified_lateral_escape_reason,lateral_escape_guard_pass_through,lateral_escape_guard_reject_reason,guard_rejected_lateral_escape,mpc_action_before_guard_acc,mpc_action_before_guard_steer,action_after_guard_acc,action_after_guard_steer,right_steer_value_used,left_steer_value_used,selected_steer_before_guard,selected_steer_after_guard,right_road_safe,left_road_safe,right_lateral_rss_safe,left_lateral_rss_safe,right_escape_available,left_escape_available,right_escape_reject_reason,left_escape_reject_reason,best_left_lateral_rss_margin,best_right_lateral_rss_margin,right_candidate_generated,left_candidate_generated,certified_lateral_creep_available,certified_lateral_creep_used,certified_lateral_creep_side,certified_lateral_creep_reason,brake_selected_despite_certified_creep,brake_selected_despite_lateral_escape_available,lateral_escape_throttle_suppressed,creep_suppression_reason,lateral_creep_failure_reason,selected_acc_before_guard,selected_acc_after_guard,selected_throttle_before_guard,selected_throttle_after_guard,selected_brake_before_guard,selected_brake_after_guard,creep_acc_value_used,action_mapping_note,invalid_lateral_escape_no_creep,action_delta,acc_nominal,acc_safe,acc_delta,steer_nominal,steer_safe,steer_delta,step_cost,cumulative_cost,crash,crash_vehicle,crash_object,out_of_road,route_completion,velocity,filter_applied,object_kind,d_front,rss_distance,env_action_nominal_steer,env_action_nominal_throttle_brake,env_action_safe_steer,env_action_safe_throttle_brake,internal_action_nominal_acc,internal_action_nominal_steer,internal_action_safe_acc,internal_action_safe_steer,adapter_error
6000,ppl_rss_mpc,1010,1,1,11,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9820168018341064,0.13596034049987793,normal,0.0,1.9820168018341064,0.13596034049987793,False,0.0,True,False,,False,0.16666666666666666,0,1.327660083770752,1.422211241669397,0.0,0.0,0.0,0.0,0.020172226534633728,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,,False,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,,,,,,False,0.0,1.9820168018341064,1.9820168018341064,0.0,0.13596034049987793,0.13596034049987793,0.0,0,0,False,False,False,False,0.021089562783729986,3.1338105465135015,False,none,inf,0.0,0.13596034049987793,0.9910084009170532,0.13596034049987793,0.9910084009170532,1.9820168018341064,0.13596034049987793,1.9820168018341064,0.13596034049987793,
6000,ppl_rss_mpc,1010,1,1,12,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9789729118347168,0.11439549922943115,normal,0.0,1.9789729118347168,0.11439549922943115,False,0.0,True,False,,False,0.16666666666666666,0,1.6154117584228516,1.5648445170730725,0.0,0.0,0.0,0.0,0.021089562783729986,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,,False,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,,,,,,False,0.0,1.9789729118347168,1.9789729118347168,0.0,0.11439549922943115,0.11439549922943115,0.0,0,0,False,False,False,False,0.022096510707992616,3.419129541191767,False,none,inf,0.0,0.11439549922943115,0.9894864559173584,0.11439549922943115,0.9894864559173584,1.9789729118347168,0.11439549922943115,1.9789729118347168,0.11439549922943115,
6000,ppl_rss_mpc,1010,1,1,13,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.975083351135254,0.09300088882446289,normal,0.0,1.975083351135254,0.09300088882446289,False,0.0,True,False,,False,0.16666666666666666,0,1.9312729835510254,1.7074818266206644,0.0,0.0,0.0,0.0,0.022096510707992616,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,,False,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,,,,,,False,0.0,1.975083351135254,1.975083351135254,0.0,0.09300088882446289,0.09300088882446289,0.0,0,0,False,False,False,False,0.023192965418437964,3.703926512756641,False,none,inf,0.0,0.09300088882446289,0.987541675567627,0.09300088882446289,0.987541675567627,1.975083351135254,0.09300088882446289,1.975083351135254,0.09300088882446289,
6000,ppl_rss_mpc,1010,1,1,14,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.970125675201416,0.07214939594268799,normal,0.0,1.970125675201416,0.07214939594268799,False,0.0,True,False,,False,0.16666666666666666,0,2.2752108573913574,1.8500850184875197,0.0,0.0,0.0,0.0,0.023192965418437964,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,,False,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,,,,,,False,0.0,1.970125675201416,1.970125675201416,0.0,0.07214939594268799,0.07214939594268799,0.0,0,0,False,False,False,False,0.024378809865040794,3.987957965253106,False,none,inf,0.0,0.07214939594268799,0.985062837600708,0.07214939594268799,0.985062837600708,1.970125675201416,0.07214939594268799,1.970125675201416,0.07214939594268799,
6000,ppl_rss_mpc,1010,1,1,15,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9640398025512695,0.05342817306518555,normal,0.0,1.9640398025512695,0.05342817306518555,False,0.0,True,False,,False,0.16666666666666666,0,2.647188663482666,1.9926098816052256,0.0,0.0,0.0,0.0,0.024378809865040794,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,,False,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,,,,,,False,0.0,1.9640398025512695,1.9640398025512695,0.0,0.05342817306518555,0.05342817306518555,0.0,0,0,False,False,False,False,0.025653890514651116,4.270974558092918,False,none,inf,0.0,0.05342817306518555,0.9820199012756348,0.05342817306518555,0.9820199012756348,1.9640398025512695,0.05342817306518555,1.9640398025512695,0.05342817306518555,
6000,ppl_rss_mpc,1010,1,1,16,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9565832614898682,0.036467909812927246,normal,0.0,1.9565832614898682,0.036467909812927246,False,0.0,True,False,,False,0.16666666666666666,0,3.0471582412719727,2.1350076738857062,0.0,0.0,0.0,0.0,0.025653890514651116,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,,False,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,,,,,,False,0.0,1.9565832614898682,1.9565832614898682,0.0,0.036467909812927246,0.036467909812927246,0.0,0,0,False,False,False,False,0.027017997589301613,4.552768077683587,False,none,inf,0.0,0.036467909812927246,0.9782916307449341,0.036467909812927246,0.9782916307449341,1.9565832614898682,0.036467909812927246,1.9565832614898682,0.036467909812927246,
6000,ppl_rss_mpc,1010,1,1,17,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9474334716796875,0.01975071430206299,normal,0.0,1.9474334716796875,0.01975071430206299,False,0.0,True,False,,False,0.16666666666666666,0,3.4750537872314453,2.277228874109111,0.0,0.0,0.0,0.0,0.027017997589301613,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,,False,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,,,,,,False,0.0,1.9474334716796875,1.9474334716796875,0.0,0.01975071430206299,0.01975071430206299,0.0,0,0,False,False,False,False,0.02847095323375914,4.833086641038767,False,none,inf,0.0,0.01975071430206299,0.9737167358398438,0.01975071430206299,0.9737167358398438,1.9474334716796875,0.01975071430206299,1.9474334716796875,0.01975071430206299,
6000,ppl_rss_mpc,1010,1,1,18,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9381318092346191,0.008522629737854004,normal,0.0,1.9381318092346191,0.008522629737854004,False,0.0,True,False,,False,0.16666666666666666,0,3.930819511413574,2.41922097227187,0.0,0.0,0.0,0.0,0.02847095323375914,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,,False,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,,,,,,False,0.0,1.9381318092346191,1.9381318092346191,0.0,0.008522629737854004,0.008522629737854004,0.0,0,0,False,False,False,False,0.030012526388233613,5.111939135252747,False,none,inf,0.0,0.008522629737854004,0.9690659046173096,0.008522629737854004,0.9690659046173096,1.9381318092346191,0.008522629737854004,1.9381318092346191,0.008522629737854004,
6000,ppl_rss_mpc,1010,1,1,19,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.925736904144287,-0.002626955509185791,normal,0.0,1.925736904144287,-0.002626955509185791,False,0.0,True,False,,False,0.16666666666666666,0,4.4143829345703125,2.5609429808498105,0.0,0.0,0.0,0.0,0.030012526388233613,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,,False,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,,,,,,False,0.0,1.925736904144287,1.925736904144287,0.0,-0.002626955509185791,-0.002626955509185791,0.0,0,0,False,False,False,False,0.031642376543560696,5.388893194035641,False,none,inf,0.0,-0.002626955509185791,0.9628684520721436,-0.002626955509185791,0.9628684520721436,1.925736904144287,-0.002626955509185791,1.925736904144287,-0.002626955509185791,
6000,ppl_rss_mpc,1010,1,1,20,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9108898639678955,-0.013231039047241211,normal,0.0,1.9108898639678955,-0.013231039047241211,False,0.0,True,False,,False,0.16666666666666666,0,4.925637245178223,2.7023404915091023,0.0,0.0,0.0,0.0,0.031642376543560696,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,,False,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,,,,,,False,0.0,1.9108898639678955,1.9108898639678955,0.0,-0.013231039047241211,-0.013231039047241211,0.0,0,0,False,False,False,False,0.03336022703604438,5.663586043822914,False,none,inf,0.0,-0.013231039047241211,0.9554449319839478,-0.013231039047241211,0.9554449319839478,1.9108898639678955,-0.013231039047241211,1.9108898639678955,-0.013231039047241211,
6000,ppl_rss_mpc,1010,1,1,21,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9856314659118652,0.3070032596588135,normal,0.0,1.9856314659118652,0.3070032596588135,False,0.0,True,False,,False,0.16666666666666666,0,5.458072242142835,2.985519793700248,0.0,0.0,0.0,0.0,0.03336022703604438,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,,False,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,,,,,,False,0.0,1.9856314659118652,1.9856314659118652,0.0,0.3070032596588135,0.3070032596588135,0.0,0,0,False,False,False,False,0.03514818289299494,5.797193905742781,False,none,inf,0.0,0.3070032596588135,0.9928157329559326,0.3070032596588135,0.9928157329559326,1.9856314659118652,0.3070032596588135,1.9856314659118652,0.3070032596588135,
6000,ppl_rss_mpc,1010,1,1,22,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9859652519226074,0.3295176029205322,normal,0.0,1.9859652519226074,0.3295176029205322,False,0.0,True,False,,False,0.16666666666666666,0,5.987069318350972,3.26125681073855,0.0,0.0,0.0,0.0,0.03514818289299494,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,,False,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,,,,,,False,0.0,1.9859652519226074,1.9859652519226074,0.0,0.3295176029205322,0.3295176029205322,0.0,0,0,False,False,False,False,0.03695791613516067,6.0033687492176755,False,none,inf,0.0,0.3295176029205322,0.9929826259613037,0.3295176029205322,0.9929826259613037,1.9859652519226074,0.3295176029205322,1.9859652519226074,0.3295176029205322,
6000,ppl_rss_mpc,1010,1,1,23,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9898691177368164,0.2526209354400635,normal,0.0,1.9898691177368164,0.2526209354400635,False,0.0,True,False,,False,0.16666666666666666,0,6.496733356947339,3.533052111264239,0.0,0.0,0.0,0.0,0.03695791613516067,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,,False,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,,,,,,False,0.0,1.9898691177368164,1.9898691177368164,0.0,0.2526209354400635,0.2526209354400635,0.0,0,0,False,False,False,False,0.03880664983768378,6.289289240189535,False,none,inf,0.0,0.2526209354400635,0.9949345588684082,0.2526209354400635,0.9949345588684082,1.9898691177368164,0.2526209354400635,1.9898691177368164,0.2526209354400635,
6000,ppl_rss_mpc,1010,1,1,24,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.991124153137207,0.15567195415496826,normal,0.0,1.991124153137207,0.15567195415496826,False,0.0,True,False,,False,0.16666666666666666,0,6.99373618295222,3.8049151770101566,0.0,0.0,0.0,0.0,0.03880664983768378,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,,False,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,,,,,,False,0.0,1.991124153137207,1.991124153137207,0.0,0.15567195415496826,0.15567195415496826,0.0,0,0,False,False,False,False,0.04072822209876961,6.5856022365312255,False,none,inf,0.0,0.15567195415496826,0.9955620765686035,0.15567195415496826,0.9955620765686035,1.991124153137207,0.15567195415496826,1.991124153137207,0.15567195415496826,
6000,ppl_rss_mpc,1010,1,1,25,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9879231452941895,0.03755319118499756,normal,0.0,1.9879231452941895,0.03755319118499756,False,0.0,True,False,,False,0.16666666666666666,0,7.4896408095010525,4.077376349711278,0.0,0.0,0.0,0.0,0.04072822209876961,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,,False,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,,,,,,False,0.0,1.9879231452941895,1.9879231452941895,0.0,0.03755319118499756,0.03755319118499756,0.0,0,0,False,False,False,False,0.0427393482700743,6.872549016849359,False,none,inf,0.0,0.03755319118499756,0.9939615726470947,0.03755319118499756,0.9939615726470947,1.9879231452941895,0.03755319118499756,1.9879231452941895,0.03755319118499756,
6000,ppl_rss_mpc,1010,1,1,26,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.979459285736084,-0.04095304012298584,normal,0.0,1.979459285736084,-0.04095304012298584,False,0.0,True,False,,False,0.16666666666666666,0,7.989906298091714,4.349951422932586,0.0,0.0,0.0,0.0,0.0427393482700743,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,,False,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,,,,,,False,0.0,1.979459285736084,1.979459285736084,0.0,-0.04095304012298584,-0.04095304012298584,0.0,0,0,False,False,False,False,0.04484865965086152,7.150758397432959,False,none,inf,0.0,-0.04095304012298584,0.989729642868042,-0.04095304012298584,0.989729642868042,1.979459285736084,-0.04095304012298584,1.979459285736084,-0.04095304012298584,
6000,ppl_rss_mpc,1010,1,1,27,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9639112949371338,-0.10430610179901123,normal,0.0,1.9639112949371338,-0.10430610179901123,False,0.0,True,False,,False,0.16666666666666666,0,8.496850597590997,4.622186789572635,0.0,0.0,0.0,0.0,0.04484865965086152,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,,False,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,,,,,,False,0.0,1.9639112949371338,1.9639112949371338,0.0,-0.10430610179901123,-0.10430610179901123,0.0,0,0,False,False,False,False,0.047057883109036115,7.421143029417183,False,none,inf,0.0,-0.10430610179901123,0.9819556474685669,-0.10430610179901123,0.9819556474685669,1.9639112949371338,-0.10430610179901123,1.9639112949371338,-0.10430610179901123,
6000,ppl_rss_mpc,1010,1,1,28,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9572727680206299,-0.136003315448761,normal,0.0,1.9572727680206299,-0.136003315448761,False,0.0,True,False,,False,0.16666666666666666,0,9.010169630010001,4.8936771884966195,0.0,0.0,0.0,0.0,0.047057883109036115,deadlock_conditions_not_met,False,,,,False,False,0,0,False,,False,,,,False,,0,0,0,0,0,0,0,0,0,,,,False,,False,False,False,False,False,True,True,True,True,False,,,,False,False,,10,False,,,,False,False,,,0,0,0,0,,,,,False,False,False,False,,,,,,,0,0,0,,False,,,False,False,,,,,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,False,False,False,,,False,,False,,,,,,,,,False,False,False,False,False,False,,,,,False,False,False,False,,,False,False,False,,,,,,,,,,,False,0.0,1.9572727680206299,1.9572727680206299,0.0,-0.136003315448761,-0.136003315448761,0.0,0,0,False,False,False,False,0.04936856309687914,7.6919338246059965,False,none,inf,0.0,-0.136003315448761,0.9786363840103149,-0.136003315448761,0.9786363840103149,1.9572727680206299,-0.136003315448761,1.9572727680206299,-0.136003315448761,
