ckpt_index,env_id,episode,step,global_step,raw_action_steer,raw_action_throttle,safe_action_steer,safe_action_throttle,action_delta_steer,action_delta_throttle,filter_enabled,filter_intervened,recovery_mode,selected_candidate_type,fallback_reason,cost,step_cost,episode_cost_so_far,crash,crash_vehicle,crash_object,crash_sidewalk,crash_building,crash_human,out_of_road,out_of_route,on_lane,route_completion,velocity,reward,done,done_reason,front_blocking_object_type,front_blocking_object_distance,nearest_object_type,nearest_object_distance,nearest_traffic_object_distance,front_traffic_object_distance,min_vehicle_margin,min_static_margin,min_boundary_margin,rss_longitudinal_margin,rss_lateral_margin,rss_risk_score,contact_results,actual_action_modified,hard_risk,hard_risk_reason,low_risk_gate_passed,low_risk_gate_rejected_reason,safety_hold_active,safety_hold_remaining,recent_contact_steps,nearest_static_object_type,nearest_static_object_distance,nearest_static_forward_distance,nearest_static_lateral_gap,front_static_blocking_distance,static_distance_immediate_risk,deadlock_escape_candidate,ttc_vehicle_min,ttc_static_min,boundary_closing_rate,pre_contact_intervention,post_contact_intervention,first_risk_detected_step,risk_to_intervention_delay,intervention_to_first_cost_delay,raw_predicted_collision,raw_predicted_out_of_road,raw_predicted_cost_risk,raw_min_vehicle_margin,raw_min_static_margin,raw_min_boundary_margin,raw_deadlock_risk,raw_failure_reason,allow_intervention,intervention_reason,intervention_rejected_reason,candidate_predicted_collision,candidate_predicted_out_of_road,candidate_predicted_cost_risk,candidate_min_vehicle_margin,candidate_min_static_margin,candidate_min_boundary_margin,vehicle_margin_worse,intervention_score_gain,exception_type,exception_message,exception_traceback
6000,1009,1,11,11,-0.31012868881225586,0.9922645092010498,-0.31012868881225586,0.9922645092010498,0.0,0.0,True,False,inactive_raw_action,raw_action,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.01834366689912394,2.968143615558993,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,0.5448885192871092,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,boundary_margin_uncertain_or_low,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,-1,-1,,False,False,2.7306688842773443,inf,inf,0.5448885192871092,0.0,,False,raw_action_safe_or_candidate_not_better,boundary_margin_insufficient,False,False,2.7306688842773443,inf,inf,0.5448885192871092,False,-28.06992006492593,,,
6000,1009,1,12,12,-0.27317774295806885,0.9918509721755981,-0.27317774295806885,0.9918509721755981,0.0,0.0,True,False,inactive_raw_action,raw_action,candidate_not_significantly_better,0,0,0,False,False,False,False,False,False,False,False,True,0.019161290281445295,3.2456884745764474,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,0.6239528884887694,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,boundary_margin_uncertain_or_low,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,-1,-1,,False,False,2.256282669067384,inf,inf,0.6239528884887694,0.0,,False,candidate_not_significantly_better,insufficient_score_gain,False,False,0.49746459339283144,inf,inf,0.6436288144146954,False,-23.2857432405983,,,
6000,1009,1,13,13,-0.2350674867630005,0.9912800788879395,-0.2350674867630005,0.9912800788879395,0.0,0.0,True,False,inactive_raw_action,raw_action,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.020051137062538367,3.5237625922650397,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,0.71407511138916,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,boundary_margin_uncertain_or_low,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,-1,-1,,False,False,1.7155493316650403,inf,inf,0.71407511138916,0.0,,False,raw_action_safe_or_candidate_not_better,,False,False,0.3172201475920502,inf,inf,0.7337510373150861,False,-20.311880339660092,,,
6000,1009,1,14,14,-0.1965705156326294,0.9905037879943848,-0.1965705156326294,0.9905037879943848,0.0,0.0,True,False,inactive_raw_action,raw_action,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.021013149168723873,3.801973169739856,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,0.8156228294372557,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,boundary_margin_uncertain_or_low,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,-1,-1,,False,False,1.1062630233764659,inf,inf,0.8156228294372557,0.0,,False,raw_action_safe_or_candidate_not_better,,False,False,0.1515657558441164,inf,inf,0.8352987553631818,False,-17.353691225644468,,,
6000,1009,1,15,15,-0.15864413976669312,0.9894630908966064,-0.15864413976669312,0.9894630908966064,0.0,0.0,True,False,inactive_raw_action,raw_action,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.02204738602423178,4.079898153765666,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,0.9287042846679686,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,boundary_margin_uncertain_or_low,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,-1,-1,,False,False,0.4277742919921883,inf,inf,0.9287042846679686,0.0,,False,raw_action_safe_or_candidate_not_better,,False,False,0.02580989470305267,inf,inf,0.9483802105938947,False,-14.391099181792118,,,
6000,1009,1,16,16,-0.12230128049850464,0.9880785942077637,-0.12230128049850464,0.9880785942077637,0.0,0.0,True,False,inactive_raw_action,raw_action,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.02315403805670812,4.357150767837547,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,1.0531897773742673,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,boundary_margin_uncertain_or_low,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,-1,-1,,False,False,0.0,inf,inf,1.0531897773742673,0.0,,False,raw_action_safe_or_candidate_not_better,,False,False,0.0,inf,inf,1.0728657033001934,False,-13.515303039736857,,,
6000,1009,1,17,17,-0.08896136283874512,0.986173152923584,-0.08896136283874512,0.986173152923584,0.0,0.0,True,False,inactive_raw_action,raw_action,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.02433338483014387,4.633378773407111,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,1.1887207260131833,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,boundary_margin_uncertain_or_low,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,-1,-1,,False,False,0.0,inf,inf,1.1887207260131833,0.0,,False,raw_action_safe_or_candidate_not_better,,False,False,0.0,inf,inf,1.2083966519391094,False,-12.657323213118033,,,
6000,1009,1,18,18,-0.0587344765663147,0.9837085008621216,-0.0587344765663147,0.9837085008621216,0.0,0.0,True,False,inactive_raw_action,raw_action,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.02558579909652701,4.908369848033689,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,1.3347544898986814,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,object_list_uncertain,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,-1,-1,,False,False,0.0,inf,inf,1.3347544898986814,0.0,,False,raw_action_safe_or_candidate_not_better,,False,False,0.0,inf,inf,1.354430415824607,False,-11.91525006695938,,,
6000,1009,1,19,19,-0.03196495771408081,0.9805666208267212,-0.03196495771408081,0.9805666208267212,0.0,0.0,True,False,inactive_raw_action,raw_action,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.02691179136401499,5.181939316558976,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,1.490592502593994,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,object_list_uncertain,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,-1,-1,,False,False,0.0,inf,inf,1.490592502593994,0.0,,False,raw_action_safe_or_candidate_not_better,,False,False,0.0,inf,inf,1.5102684285199195,False,-11.269585881397326,,,
6000,1009,1,20,20,-0.009683012962341309,0.9765515327453613,-0.009683012962341309,0.9765515327453613,0.0,0.0,True,False,inactive_raw_action,raw_action,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.02831192616279249,5.453927348341106,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,0.6553397407531737,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,object_list_uncertain,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,-1,-1,,False,False,0.0,inf,inf,1.6553397407531736,0.0,,False,raw_action_safe_or_candidate_not_better,,False,False,0.0,inf,inf,1.6750156666790992,False,-10.702458975749522,,,
6000,1009,1,21,21,0.009475946426391602,0.9713573455810547,0.009475946426391602,0.9713573455810547,0.0,0.0,True,False,inactive_raw_action,raw_action,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.029786773425246927,5.724092154784451,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,0.8279919853210448,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,object_list_uncertain,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.05168112336631233,False,False,-1,-1,,False,False,0.0,inf,inf,1.8279919853210447,0.0,,False,raw_action_safe_or_candidate_not_better,,False,False,0.0,inf,inf,1.8476679112469703,False,-10.196478114432125,,,
6000,1009,1,22,22,0.21436858177185059,0.993234395980835,0.21436858177185059,0.993234395980835,0.0,0.0,True,False,inactive_raw_action,raw_action,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.03133881816463147,5.929255288236371,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,1.0074672927856443,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,object_list_uncertain,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,1.2270655171525189,False,False,-1,-1,,False,False,0.0,inf,inf,2.0074672927856443,0.0,,False,raw_action_safe_or_candidate_not_better,,False,False,0.0,inf,inf,2.02714321871157,False,-10.020356846274687,,,
6000,1009,1,23,23,0.24072933197021484,0.9932522773742676,0.24072933197021484,0.9932522773742676,0.0,0.0,True,False,inactive_raw_action,raw_action,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.0329798858027096,6.180120145638608,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,1.1830744972229001,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,object_list_uncertain,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,1.4273456646180054,False,False,-1,-1,,False,False,0.0,inf,inf,2.1830744972229,0.0,,False,raw_action_safe_or_candidate_not_better,,False,False,0.0,inf,inf,2.2027504231488257,False,-9.699357953943675,,,
6000,1009,1,24,24,0.2085866928100586,0.9952424764633179,0.2085866928100586,0.9952424764633179,0.0,0.0,True,False,inactive_raw_action,raw_action,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.03470962519630424,6.454982752479562,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,1.329795383453369,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,object_list_uncertain,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,1.289090822347575,False,False,-1,-1,,False,False,0.0,inf,inf,2.329795383453369,0.0,,False,raw_action_safe_or_candidate_not_better,,False,False,0.0,inf,inf,2.3494713093792945,False,-9.492426986568866,,,
6000,1009,1,25,25,0.1628587245941162,0.9955189228057861,0.1628587245941162,0.9955189228057861,0.0,0.0,True,False,inactive_raw_action,raw_action,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.03652529472753279,6.736182822312533,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,1.455725215911865,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,object_list_uncertain,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,1.0512502583458392,False,False,-1,-1,,False,False,0.0,inf,inf,2.455725215911865,0.0,,False,raw_action_safe_or_candidate_not_better,,False,False,0.0,inf,inf,2.4754011418377906,False,-9.319703071305838,,,
6000,1009,1,26,26,0.12039625644683838,0.9946136474609375,0.12039625644683838,0.9946136474609375,0.0,0.0,True,False,inactive_raw_action,raw_action,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.038424717308697384,7.017118769049197,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,1.5702629318237302,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,object_list_uncertain,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.8110111945479272,False,False,-1,-1,,False,False,0.0,inf,inf,2.5702629318237302,0.0,,False,raw_action_safe_or_candidate_not_better,,False,False,0.0,inf,inf,2.589938857749656,False,-9.163862005830858,,,
6000,1009,1,27,27,0.08263683319091797,0.9928328990936279,0.08263683319091797,0.9928328990936279,0.0,0.0,True,False,inactive_raw_action,raw_action,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.040406256072372554,7.296413298172655,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,1.6784606208801267,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,object_list_uncertain,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.5798724731987781,False,False,-1,-1,,False,False,0.0,inf,inf,2.6784606208801267,0.0,,False,raw_action_safe_or_candidate_not_better,,False,False,0.0,inf,inf,2.6981365468060523,False,-9.01809099052906,,,
6000,1009,1,28,28,0.05280756950378418,0.990282416343689,0.05280756950378418,0.990282416343689,0.0,0.0,True,False,inactive_raw_action,raw_action,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.0424684200106064,7.573772481483996,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,1.7826433410644529,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,object_list_uncertain,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.38530585237158765,False,False,-1,-1,,False,False,0.0,inf,inf,2.782643341064453,0.0,,False,raw_action_safe_or_candidate_not_better,,False,False,0.0,inf,inf,2.8023192669903785,False,-8.877906525856673,,,
6000,1009,1,29,29,0.032288312911987305,0.9869468212127686,0.032288312911987305,0.9869468212127686,0.0,0.0,True,False,inactive_raw_action,raw_action,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.044609928801353255,7.849335144930914,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,1.884722732543945,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,object_list_uncertain,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.24454433580635382,False,False,-1,-1,,False,False,0.0,inf,inf,2.884722732543945,0.0,,False,raw_action_safe_or_candidate_not_better,,False,False,0.0,inf,inf,2.9043986584698707,False,-8.739120164498054,,,
6000,1009,1,30,30,0.02109527587890625,0.9829311370849609,0.02109527587890625,0.9829311370849609,0.0,0.0,True,False,inactive_raw_action,raw_action,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.046829858667947276,8.123319189688495,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,1.9863186111450193,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,object_list_uncertain,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.16558389034831222,False,False,-1,-1,,False,False,0.0,inf,inf,2.9863186111450193,0.0,,False,raw_action_safe_or_candidate_not_better,,False,False,0.0,inf,inf,3.005994537070945,False,-8.599969467834654,,,
6000,1009,1,31,31,0.017321109771728516,0.9784603118896484,0.017321109771728516,0.9784603118896484,0.0,0.0,True,False,inactive_raw_action,raw_action,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.04912769640112965,8.395831327716072,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,2.088439487457275,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,object_list_uncertain,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.14070490339538316,False,False,-1,-1,,False,False,0.0,inf,inf,3.088439487457275,0.0,,False,raw_action_safe_or_candidate_not_better,,False,False,0.0,inf,inf,3.1081154133832007,False,-8.461286357824676,,,
6000,1009,1,32,32,0.018680810928344727,0.973785400390625,0.018680810928344727,0.973785400390625,0.0,0.0,True,False,inactive_raw_action,raw_action,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.05150322321169004,8.666872566329976,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,2.1912093391418455,inf,inf,0.0,set(),False,False,,False,object_list_uncertain,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.15684093761933743,False,False,-1,-1,,False,False,0.0,inf,inf,3.1912093391418455,0.0,,False,raw_action_safe_or_candidate_not_better,,False,False,0.0,inf,inf,3.210885265067771,False,-8.325204214685392,,,
6000,1009,1,33,33,0.021396994590759277,0.969219446182251,0.021396994590759277,0.969219446182251,0.0,0.0,True,False,inactive_raw_action,raw_action,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.05395634185997941,8.9365376146509,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,2.2939667930603025,inf,inf,0.0,set(),False,False,,False,object_list_uncertain,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.1854450254205625,False,False,-1,-1,,False,False,0.0,inf,inf,3.2939667930603025,0.0,,False,raw_action_safe_or_candidate_not_better,,False,False,0.0,inf,inf,3.2939667930603025,False,-8.21099263679725,,,
6000,1009,1,34,34,0.0239945650100708,0.964684247970581,0.0239945650100708,0.964684247970581,0.0,0.0,True,False,inactive_raw_action,raw_action,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.05648689027991605,9.20486787857006,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,2.3957078685760496,inf,inf,0.0,set(),False,False,,False,object_list_uncertain,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.21442833275968406,False,False,-1,-1,,False,False,0.0,inf,inf,3.3957078685760496,0.0,,False,raw_action_safe_or_candidate_not_better,,False,False,0.0,inf,inf,3.3957078685760496,False,-8.086081369461034,,,
