ckpt_index,env_id,episode,step,global_step,raw_action_steer,raw_action_throttle,safe_action_steer,safe_action_throttle,action_delta_steer,action_delta_throttle,filter_enabled,filter_intervened,recovery_mode,selected_candidate_type,fallback_reason,cost,step_cost,episode_cost_so_far,crash,crash_vehicle,crash_object,crash_sidewalk,crash_building,crash_human,out_of_road,out_of_route,on_lane,route_completion,velocity,reward,done,done_reason,front_blocking_object_type,front_blocking_object_distance,nearest_object_type,nearest_object_distance,nearest_traffic_object_distance,front_traffic_object_distance,min_vehicle_margin,min_static_margin,min_boundary_margin,rss_longitudinal_margin,rss_lateral_margin,rss_risk_score,contact_results,actual_action_modified,hard_risk,hard_risk_reason,low_risk_gate_passed,low_risk_gate_rejected_reason,safety_hold_active,safety_hold_remaining,recent_contact_steps,nearest_static_object_type,nearest_static_object_distance,nearest_static_forward_distance,nearest_static_lateral_gap,front_static_blocking_distance,static_distance_immediate_risk,deadlock_escape_candidate,ttc_vehicle_min,ttc_static_min,boundary_closing_rate,pre_contact_intervention,post_contact_intervention,first_risk_detected_step,risk_to_intervention_delay,intervention_to_first_cost_delay,raw_predicted_collision,raw_predicted_out_of_road,raw_predicted_cost_risk,raw_min_vehicle_margin,raw_min_static_margin,raw_min_boundary_margin,raw_deadlock_risk,raw_failure_reason,allow_intervention,intervention_reason,intervention_rejected_reason,candidate_predicted_collision,candidate_predicted_out_of_road,candidate_predicted_cost_risk,candidate_min_vehicle_margin,candidate_min_static_margin,candidate_min_boundary_margin,vehicle_margin_worse,intervention_score_gain,exception_type,exception_message,exception_traceback,event_type,window_relative_step,is_first_cost_event
6000,1009,1,304,304,-0.1618279218673706,0.987196683883667,-0.1618279218673706,0.987196683883667,0.0,0.0,True,False,inactive_raw_action,raw_action_safe,low_risk_verified_passthrough,0,0,0,False,False,False,False,False,False,False,False,True,0.7994278921637079,5.698256986071719,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,True,,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.8761125997437859,False,False,122,-1,,False,False,0.0,42.29765622610315,inf,3.4310447307907554,0.0,,False,low_risk_verified,,False,False,0.0,inf,inf,inf,False,0.0,,,,cost_window,-20,False
6000,1009,1,305,305,-0.08057832717895508,0.9828915596008301,-0.08057832717895508,0.9828915596008301,0.0,0.0,True,False,inactive_raw_action,raw_action_safe,low_risk_verified_passthrough,0,0,0,False,False,False,False,False,False,False,False,True,0.8008335020949465,5.976674332842905,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,True,,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.45915601577345344,False,False,122,-1,,False,False,0.0,41.82042796293496,inf,3.1553489300095054,0.0,,False,low_risk_verified,,False,False,0.0,inf,inf,inf,False,0.0,,,,cost_window,-19,False
6000,1009,1,306,306,-0.021136820316314697,0.9776294231414795,-0.021136820316314697,0.9776294231414795,0.0,0.0,True,False,inactive_raw_action,raw_action,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.8023110261488509,6.249438324074185,0.0,False,max_steps,,inf,,inf,inf,inf,41.30183329498245,inf,1.864104423173568,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,route_deviation_rising,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.1263278914624305,False,False,122,0,,False,False,0.0,41.34499897235031,inf,2.864104423173568,0.0,,False,raw_action_safe_or_candidate_not_better,candidate_not_better,False,False,0.0,41.40963914369133,inf,3.1233636824328275,False,-9.53721820514673,,,,cost_window,-18,False
6000,1009,1,307,307,0.03290581703186035,0.9688800573348999,0.03290581703186035,0.9688800573348999,0.0,0.0,True,False,inactive_raw_action,raw_action,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.8038642674761388,6.516217984736205,0.0,False,max_steps,,inf,,inf,inf,inf,40.850564877000416,inf,1.5614768596970054,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,route_deviation_rising,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,122,0,,False,False,0.0,40.887590713951475,inf,2.5614768596970054,0.0,,False,raw_action_safe_or_candidate_not_better,candidate_not_better,False,False,0.0,40.94631801451405,inf,2.820736118956265,False,-10.030356321543962,,,,cost_window,-17,False
6000,1009,1,308,308,0.08717203140258789,0.955020546913147,0.08717203140258789,0.955020546913147,0.0,0.0,True,False,inactive_raw_action,raw_action,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.8054990172381309,6.774596712338579,0.0,False,max_steps,,inf,,inf,inf,inf,40.42955545573039,inf,1.2509299846970054,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,route_deviation_rising,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,122,0,,False,False,0.0,40.460125701534224,inf,2.2509299846970054,0.0,,False,raw_action_safe_or_candidate_not_better,candidate_not_better,False,False,0.0,40.51261351719045,inf,2.4071799846970054,False,-11.042869819734328,,,,cost_window,-16,False
6000,1009,1,309,309,0.12947368621826172,0.9535176753997803,0.12947368621826172,0.9535176753997803,0.0,0.0,True,False,inactive_raw_action,raw_action,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.8072216284252308,7.029824874335489,0.0,False,max_steps,,inf,,inf,inf,inf,39.91658393057886,inf,0.9377738567673181,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,route_deviation_rising,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,122,0,,False,False,0.0,39.940568817291485,inf,1.937773856767318,0.0,,False,raw_action_safe_or_candidate_not_better,candidate_not_better,False,False,0.0,39.98673512128135,inf,2.094023856767318,False,-11.937364812751142,,,,cost_window,-15,False
6000,1009,1,310,310,0.14314818382263184,0.9584164619445801,0.14314818382263184,0.9584164619445801,0.0,0.0,True,False,inactive_raw_action,raw_action_safe,low_risk_verified_passthrough,0,0,0,False,False,False,False,False,False,False,False,True,0.8090357745352911,7.289720272114419,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,True,,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,122,-1,,False,False,0.0,39.35468578775335,inf,1.628295097001693,0.0,,False,low_risk_verified,,False,False,0.0,inf,inf,inf,False,0.0,,,,cost_window,-14,False
6000,1009,1,311,311,0.14501070976257324,0.9602303504943848,0.14501070976257324,0.9602303504943848,0.0,0.0,True,False,inactive_raw_action,raw_action_safe,low_risk_verified_passthrough,0,0,0,False,False,False,False,False,False,False,False,True,0.810941844526908,7.552569168285286,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,True,,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,122,-1,,False,False,0.0,38.74713149780058,inf,1.3263694378220054,0.0,,False,low_risk_verified,,False,False,0.0,inf,inf,inf,False,0.0,,,,cost_window,-13,False
6000,1009,1,312,312,0.1387244462966919,0.9576859474182129,0.1387244462966919,0.9576859474182129,0.0,0.0,True,False,inactive_raw_action,raw_action,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.8129396655295941,7.816575049888658,0.0,False,max_steps,,inf,,inf,inf,inf,38.13215102045694,inf,1.032866630204818,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,boundary_margin_uncertain_or_low,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,122,0,,False,False,0.0,38.13215102045694,inf,1.032866630204818,0.0,,False,raw_action_safe_or_candidate_not_better,candidate_not_better,False,False,0.0,38.15939339012092,inf,1.106940704278892,False,-16.335500604557325,,,,cost_window,-12,False
6000,1009,1,313,313,0.13076984882354736,0.9523440599441528,0.13076984882354736,0.9523440599441528,0.0,0.0,True,False,inactive_raw_action,raw_action,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.815028546061401,8.079770820721102,0.0,False,max_steps,,inf,,inf,inf,inf,37.503698568916064,inf,0.7485190960251306,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,boundary_margin_uncertain_or_low,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,122,0,,False,False,1.3831449718617823,37.503698568916064,inf,0.7485190960251306,0.0,,False,raw_action_safe_or_candidate_not_better,candidate_not_better,False,False,0.13631886693783246,37.52469221236277,inf,0.8225931700992045,False,-18.584804163885458,,,,cost_window,-11,False
