,episode_length,velocity_step_mean,success,episode_reward,episode_cost,crash,crash_vehicle,out_of_road,route_completion,episode,ckpt_index,env_id,num_ep_in_one_env,method
0,349,6.421819262035374,False,232.86824080516726,1.0,False,False,True,0.6585014193064188,1,6000,1009,1,ppl_rss_mpc
