,episode_length,velocity_step_mean,success,episode_reward,episode_cost,crash,crash_vehicle,out_of_road,route_completion,episode,ckpt_index,env_id,num_ep_in_one_env
0,253,11.860774385025087,True,310.6922791511113,5.0,False,False,False,0.9851267417436232,1,6000,1000,1
1,194,9.838685047038958,False,196.24453138740557,3.0,False,False,True,0.6511015561843647,2,6000,1001,1
2,271,14.052090834549814,True,396.1473293734485,6.0,False,False,False,0.9871755772945832,3,6000,1002,1
3,349,11.903373510984306,True,430.82101336399467,6.0,False,False,False,0.9914024709525139,4,6000,1003,1
4,163,13.374298031929177,False,224.8821160227434,1.0,False,False,True,0.45082799791121625,5,6000,1004,1
5,257,10.85001228394646,False,289.0896641432573,3.0,False,False,True,0.7785180481272955,6,6000,1005,1
6,341,12.196176503927441,True,430.0893288031958,2.0,False,False,False,0.990203680080716,7,6000,1006,1
7,341,12.054447952436085,True,426.56687575547113,5.0,False,False,False,0.9881735434351151,8,6000,1007,1
8,190,14.136594956414612,False,277.7662043821154,5.0,True,False,True,0.7568789246969423,9,6000,1008,1
9,214,10.835462061588478,False,239.67815755384152,1.0,False,False,True,0.6719573692400392,10,6000,1009,1
10,261,11.98988395017109,True,321.63050637281265,0.0,False,False,False,0.9836041217692143,11,6000,1010,1
11,300,10.643176289959657,False,332.1798747965363,7.0,False,False,True,0.9041922332928584,12,6000,1011,1
12,87,10.689394347202041,False,94.93793981781482,1.0,True,False,True,0.2614797798718666,13,6000,1012,1
13,299,11.15795354449751,True,347.01027422236155,5.0,False,False,False,0.9838625204934748,14,6000,1013,1
14,218,11.587146275324322,True,263.28372129933996,0.0,False,False,False,0.9813843971076234,15,6000,1014,1
15,421,13.037277541013943,True,568.1241127004603,0.0,False,False,False,0.9919356435949586,16,6000,1015,1
16,125,10.064442853125328,False,131.33373570333347,1.0,False,False,True,0.44233457594650144,17,6000,1016,1
17,269,12.386027176416649,True,345.36680602358973,1.0,False,False,False,0.9873944059335457,18,6000,1017,1
18,306,13.817321803926628,True,438.0964353720871,1.0,False,False,False,0.9899320895803421,19,6000,1018,1
19,127,9.821887413472588,False,129.87726120636034,1.0,False,False,True,0.4578042313133594,20,6000,1019,1
20,222,10.671473215935098,True,246.04376940413664,0.0,False,False,False,0.9828552989855317,21,6000,1020,1
21,274,13.461360537971542,True,380.0762406783633,9.0,False,False,False,0.9863431062486574,22,6000,1021,1
22,334,12.159432136505682,True,419.7347194647145,11.0,False,False,False,0.9887431906239271,23,6000,1022,1
23,248,12.124934754511976,True,312.4007569150959,0.0,False,False,False,0.9853495885899979,24,6000,1023,1
24,378,13.278111092258937,True,520.4654640038293,13.0,False,False,False,0.9913380327396308,25,6000,1024,1
25,206,11.862238566664272,True,255.74512691422524,0.0,False,False,False,0.9868750656247097,26,6000,1025,1
26,322,10.737772103742607,False,357.72773259246316,6.0,True,True,True,0.7320978546106148,27,6000,1026,1
27,270,12.279345645080307,True,341.84802760872867,0.0,False,False,False,0.9873487201430518,28,6000,1027,1
28,186,12.048361559677845,True,231.52762796016867,0.0,False,False,False,0.9801334562648736,29,6000,1028,1
29,222,11.705425303515955,True,271.46249996598704,7.0,True,True,False,0.98101763924864,30,6000,1029,1
30,268,11.123580813477075,True,311.85244622359284,0.0,False,False,False,0.9850033286113664,31,6000,1030,1
31,338,13.319235299569785,True,465.8401460824285,0.0,False,False,False,0.9915064582295212,32,6000,1031,1
32,203,7.725733175755822,False,163.0947272869273,11.0,False,False,True,0.563174346974521,33,6000,1032,1
33,267,13.808343066995617,True,381.4036539557424,5.0,False,False,False,0.9888655880785555,34,6000,1033,1
34,174,10.363169441351287,False,184.63792227918617,1.0,False,False,True,0.33528809204592586,35,6000,1034,1
35,283,12.985773176270555,True,380.5040480838663,1.0,False,False,False,0.9868846549203278,36,6000,1035,1
36,209,12.893502304792975,True,278.5860447345117,0.0,False,False,False,0.9836060219833267,37,6000,1036,1
37,252,13.403686608141772,True,351.62076963912114,0.0,False,False,False,0.9881905427850121,38,6000,1037,1
38,327,11.83171037093582,False,401.0300174615826,1.0,False,False,True,0.9137516907206273,39,6000,1038,1
39,244,12.420394776535124,True,314.32074281260077,0.0,False,False,False,0.9847138144279086,40,6000,1039,1
40,157,10.384147459957026,False,169.57526067749328,1.0,False,False,True,0.4915398654479342,41,6000,1040,1
41,262,11.021850166719453,True,297.25260076684765,0.0,False,False,False,0.9874275252721499,42,6000,1041,1
42,203,11.031669462482776,False,232.89510941668226,3.0,False,False,True,0.7903767620472802,43,6000,1042,1
43,333,12.581843468554174,False,430.80166023443576,1.0,False,False,True,0.91025603867102,44,6000,1043,1
